,기준_년_코드,기준_분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,집객시설_수
6761,2019,2,A,골목상권,1000531,신목로2길,3
6762,2019,2,A,골목상권,1000530,목동중앙서로8가길,6
6763,2019,2,A,골목상권,1000529,목동중앙서로7길,5
6764,2019,2,A,골목상권,1000528,목동중앙북로8길,7
6765,2019,2,A,골목상권,1000527,목동중앙북로16길,3
6766,2019,2,A,골목상권,1000526,목동중앙본로7길,13
6767,2019,2,A,골목상권,1000525,목동중앙로3길,7
6768,2019,2,A,골목상권,1000524,목동중앙로13나길,4
6769,2019,2,A,골목상권,1000523,목동중앙남로3가길,12
6770,2019,2,A,골목상권,1000522,목동로9길,7
6771,2019,2,A,골목상권,1000521,목동로19길,16
6772,2019,2,A,골목상권,1000520,목동동로8길,12
6773,2019,2,A,골목상권,1000519,목동동로12길,23
6774,2019,2,A,골목상권,1000518,목동남로4길,10
6775,2019,2,A,골목상권,1000517,남부순환로88길,8
6776,2019,2,A,골목상권,1000516,남부순환로79길,12
6777,2019,2,A,골목상권,1000515,남부순환로70길,11
6778,2019,2,A,골목상권,1000514,남부순환로58길,2
6779,2019,2,A,골목상권,1000513,남부순환로40길,14
6780,2019,2,A,골목상권,1000512,남부순환로33길,9
6781,2019,2,A,골목상권,1000511,곰달래로5길,11
6782,2019,2,A,골목상권,1000510,곰달래로3길,13
6783,2019,2,A,골목상권,1000509,곰달래로2길,9
6784,2019,2,A,골목상권,1000508,곰달래로10길,6
6785,2019,2,A,골목상권,1000507,가로공원로58길,4
6786,2019,2,A,골목상권,1000506,효창원로93길,12
6787,2019,2,A,골목상권,1000505,토정로37길,10
6788,2019,2,A,골목상권,1000504,월드컵로8길,17
6789,2019,2,A,골목상권,1000503,월드컵로7길,10
6790,2019,2,A,골목상권,1000502,월드컵로36길,9
6791,2019,2,A,골목상권,1000501,월드컵로25길,13
6792,2019,2,A,골목상권,1000500,월드컵로19길,22
6793,2019,2,A,골목상권,1000499,월드컵로16길,28
6794,2019,2,A,골목상권,1000498,월드컵로11길,17
6795,2019,2,A,골목상권,1000497,월드컵로10길,15
6796,2019,2,A,골목상권,1000496,와우산로3길,6
6797,2019,2,A,골목상권,1000495,와우산로29길,7
6798,2019,2,A,골목상권,1000494,와우산로29가길,19
6799,2019,2,A,골목상권,1000493,양화진길,15
6800,2019,2,A,골목상권,1000492,양화로1길,7
6801,2019,2,A,골목상권,1000491,양화로11길,7
6802,2019,2,A,골목상권,1000490,신촌로30길,6
6803,2019,2,A,골목상권,1000489,신촌로28가길,3
6804,2019,2,A,골목상권,1000488,신촌로12길,19
6805,2019,2,A,골목상권,1000487,숭문길,8
6806,2019,2,A,골목상권,1000486,숭문8길,9
6807,2019,2,A,골목상권,1000485,성지3길,2
6808,2019,2,A,골목상권,1000484,성산로4길,7
6809,2019,2,A,골목상권,1000483,성미산로32길,7
6810,2019,2,A,골목상권,1000482,성미산로1길,9
6811,2019,2,A,골목상권,1000481,성미산로11길,17
6812,2019,2,A,골목상권,1000480,백범로16길,14
6813,2019,2,A,골목상권,1000479,방울내로9안길,16
6814,2019,2,A,골목상권,1000478,모래내로7길,8
6815,2019,2,A,골목상권,1000477,매봉산로2길,7
6816,2019,2,A,골목상권,1000476,망원로2길,10
6817,2019,2,A,골목상권,1000475,망원로11길,8
6818,2019,2,A,골목상권,1000474,만리재옛길,10
6819,2019,2,A,골목상권,1000473,마포대로4길,2
6820,2019,2,A,골목상권,1000472,마포대로20길,17
6821,2019,2,A,골목상권,1000471,마포대로12길,9
6822,2019,2,A,골목상권,1000470,동교로38길,14
6823,2019,2,A,골목상권,1000469,동교로27길,27
6824,2019,2,A,골목상권,1000468,동교로25길,16
6825,2019,2,A,골목상권,1000467,동교로19길,17
6826,2019,2,A,골목상권,1000466,동교로17길,10
6827,2019,2,A,골목상권,1000465,독막로8길,2
6828,2019,2,A,골목상권,1000464,독막로32길,10
6829,2019,2,A,골목상권,1000463,독막로22길,7
6830,2019,2,A,골목상권,1000462,도화길,14
6831,2019,2,A,골목상권,1000461,도화4길,5
6832,2019,2,A,골목상권,1000460,대흥로28길,11
6833,2019,2,A,골목상권,1000459,대흥로21길,11
6834,2019,2,A,골목상권,1000458,광성로6길,6
6835,2019,2,A,골목상권,1000457,홍제내길,8
6836,2019,2,A,골목상권,1000456,홍연길,3
6837,2019,2,A,골목상권,1000455,통일로39길,18
6838,2019,2,A,골목상권,1000454,통일로37길,30
6839,2019,2,A,골목상권,1000453,통일로11길,12
6840,2019,2,A,골목상권,1000452,충정로6길,22
6841,2019,2,A,골목상권,1000451,충정로4길,22
6842,2019,2,A,골목상권,1000450,증가로6길,6
6843,2019,2,A,골목상권,1000449,증가로23나길,28
6844,2019,2,A,골목상권,1000448,증가로20가길,8
6845,2019,2,A,골목상권,1000447,증가로10길,19
6846,2019,2,A,골목상권,1000446,응암로1길,18
6847,2019,2,A,골목상권,1000445,연희로10길,17
6848,2019,2,A,골목상권,1000444,신촌로37길,12
6849,2019,2,A,골목상권,1000443,수색로8길,9
6850,2019,2,A,골목상권,1000442,세무서길,27
6851,2019,2,A,골목상권,1000441,세무서2길,17
6852,2019,2,A,골목상권,1000440,세검정로1길,19
6853,2019,2,A,골목상권,1000439,북아현로4길,9
6854,2019,2,A,골목상권,1000438,모래내로15길,22
6855,2019,2,A,골목상권,1000437,명지대길,15
6856,2019,2,A,골목상권,1000436,독립문로8길,14
6857,2019,2,A,골목상권,1000435,가재울로6길,16
6858,2019,2,A,골목상권,1000434,통일로92길,7
6859,2019,2,A,골목상권,1000433,통일로87길,15
6860,2019,2,A,골목상권,1000432,통일로78길,8
6861,2019,2,A,골목상권,1000431,통일로69길,5
6862,2019,2,A,골목상권,1000430,진흥로1길,12
6863,2019,2,A,골목상권,1000429,진흥로12길,6
6864,2019,2,A,골목상권,1000428,증산서길,11
6865,2019,2,A,골목상권,1000427,증산로9길,4
6866,2019,2,A,골목상권,1000426,증산로5길,13
6867,2019,2,A,골목상권,1000425,증산로21길,12
6868,2019,2,A,골목상권,1000424,증산로17길,11
6869,2019,2,A,골목상권,1000423,증산로15길,7
6870,2019,2,A,골목상권,1000422,증산로13길,13
6871,2019,2,A,골목상권,1000421,응암로34길,11
6872,2019,2,A,골목상권,1000420,응암로22길,20
6873,2019,2,A,골목상권,1000419,응암로14길,6
6874,2019,2,A,골목상권,1000418,응암로13길,14
6875,2019,2,A,골목상권,1000417,응암로12길,9
6876,2019,2,A,골목상권,1000416,은평로8길,3
6877,2019,2,A,골목상권,1000415,은평로3길,11
6878,2019,2,A,골목상권,1000414,은평로20길,12
6879,2019,2,A,골목상권,1000413,은평로13길,16
6880,2019,2,A,골목상권,1000412,은평로10길,18
6881,2019,2,A,골목상권,1000411,연서로5길,11
6882,2019,2,A,골목상권,1000410,연서로41길,11
6883,2019,2,A,골목상권,1000409,연서로3길,12
6884,2019,2,A,골목상권,1000408,연서로34길,15
6885,2019,2,A,골목상권,1000407,연서로33길,4
6886,2019,2,A,골목상권,1000406,연서로29길,7
6887,2019,2,A,골목상권,1000405,연서로28길,14
6888,2019,2,A,골목상권,1000404,연서로27길,15
6889,2019,2,A,골목상권,1000403,연서로21길,13
6890,2019,2,A,골목상권,1000402,연서로17길,26
6891,2019,2,A,골목상권,1000401,연서로16길,17
6892,2019,2,A,골목상권,1000400,연서로13길,2
6893,2019,2,A,골목상권,1000399,연서로11길,10
6894,2019,2,A,골목상권,1000398,역말로9길,12
6895,2019,2,A,골목상권,1000397,수색로18길,10
6896,2019,2,A,골목상권,1000396,서오릉로8길,8
6897,2019,2,A,골목상권,1000395,서오릉로21길,6
6898,2019,2,A,골목상권,1000394,불광천길,12
6899,2019,2,A,골목상권,1000393,갈현로7길,10
6900,2019,2,A,골목상권,1000392,갈현로41길,14
6901,2019,2,A,골목상권,1000391,갈현로33길,10
6902,2019,2,A,골목상권,1000390,갈현로1길,6
6903,2019,2,A,골목상권,1000389,가좌로7길,21
6904,2019,2,A,골목상권,1000388,한글비석로44길,7
6905,2019,2,A,골목상권,1000387,한글비석로24길,18
6906,2019,2,A,골목상권,1000386,한글비석로22길,31
6907,2019,2,A,골목상권,1000385,석계로1길,19
6908,2019,2,A,골목상권,1000384,상계로9가길,11
6909,2019,2,A,골목상권,1000383,상계로1길,11
6910,2019,2,A,골목상권,1000382,상계로12길,13
6911,2019,2,A,골목상권,1000381,동일로242길,5
6912,2019,2,A,골목상권,1000380,동일로192길,27
6913,2019,2,A,골목상권,1000379,동일로173가길,17
6914,2019,2,A,골목상권,1000378,공릉로58길,7
6915,2019,2,A,골목상권,1000377,해등로16길,9
6916,2019,2,A,골목상권,1000376,우이천로4다길,9
6917,2019,2,A,골목상권,1000375,우이천로32길,18
6918,2019,2,A,골목상권,1000374,시루봉로23길,13
6919,2019,2,A,골목상권,1000373,삼양로144길,8
6920,2019,2,A,골목상권,1000372,방학로6가길,15
6921,2019,2,A,골목상권,1000371,방학로5길,5
6922,2019,2,A,골목상권,1000370,방학로15길,4
6923,2019,2,A,골목상권,1000369,방학로10길,5
6924,2019,2,A,골목상권,1000368,도봉산길,5
6925,2019,2,A,골목상권,1000366,도봉로181길,9
6926,2019,2,A,골목상권,1000365,도봉로169나길,18
6927,2019,2,A,골목상권,1000364,도봉로156길,10
6928,2019,2,A,골목상권,1000363,도봉로152가길,7
6929,2019,2,A,골목상권,1000362,도봉로147길,8
6930,2019,2,A,골목상권,1000361,도봉로143길,6
6931,2019,2,A,골목상권,1000360,도봉로114길,46
6932,2019,2,A,골목상권,1000359,도봉로109길,6
6933,2019,2,A,골목상권,1000358,도당로29길,18
6934,2019,2,A,골목상권,1000357,도당로19길,3
6935,2019,2,A,골목상권,1000356,도당로13바길,8
6936,2019,2,A,골목상권,1000355,도당로13가길,2
6937,2019,2,A,골목상권,1000354,덕릉로60길,5
6938,2019,2,A,골목상권,1000353,노해로63다길,5
6939,2019,2,A,골목상권,1000352,노해로60길,30
6940,2019,2,A,골목상권,1000351,한천로140길,6
6941,2019,2,A,골목상권,1000350,한천로139가길,5
6942,2019,2,A,골목상권,1000349,한천로132길,15
6943,2019,2,A,골목상권,1000348,한천로130길,3
6944,2019,2,A,골목상권,1000347,한천로124나길,14
6945,2019,2,A,골목상권,1000346,한천로109길,37
6946,2019,2,A,골목상권,1000345,인수봉로79길,4
6947,2019,2,A,골목상권,1000344,인수봉로72길,6
6948,2019,2,A,골목상권,1000343,인수봉로56길,4
6949,2019,2,A,골목상권,1000342,오패산로67길,16
6950,2019,2,A,골목상권,1000341,오패산로52길,14
6951,2019,2,A,골목상권,1000340,오패산로30길,8
6952,2019,2,A,골목상권,1000339,수유로12길,23
6953,2019,2,A,골목상권,1000338,솔샘로65길,10
6954,2019,2,A,골목상권,1000337,솔매로50길,32
6955,2019,2,A,골목상권,1000336,솔매로45길,10
6956,2019,2,A,골목상권,1000335,솔매로41길,6
6957,2019,2,A,골목상권,1000334,삼양로93길,3
6958,2019,2,A,골목상권,1000333,삼양로77길,14
6959,2019,2,A,골목상권,1000332,삼양로54길,6
6960,2019,2,A,골목상권,1000331,삼양로41길,22
6961,2019,2,A,골목상권,1000330,삼양로27길,10
6962,2019,2,A,골목상권,1000329,삼양로24길,7
6963,2019,2,A,골목상권,1000328,삼양로20길,1
6964,2019,2,A,골목상권,1000327,삼각산로28길,3
6965,2019,2,A,골목상권,1000326,도봉로99길,3
6966,2019,2,A,골목상권,1000325,도봉로8길,2
6967,2019,2,A,골목상권,1000324,도봉로76길,16
6968,2019,2,A,골목상권,1000323,도봉로67길,12
6969,2019,2,A,골목상권,1000322,도봉로45길,16
6970,2019,2,A,골목상권,1000321,도봉로18길,7
6971,2019,2,A,골목상권,1000320,도봉로13길,1
6972,2019,2,A,골목상권,1000319,덕릉로41길,8
6973,2019,2,A,골목상권,1000318,덕릉로40길,12
6974,2019,2,A,골목상권,1000317,노해로33길,1
6975,2019,2,A,골목상권,1000316,노해로23길,8
6976,2019,2,A,골목상권,1000315,노해로17길,8
6977,2019,2,A,골목상권,1000314,화랑로40길,11
6978,2019,2,A,골목상권,1000313,화랑로32길,6
6979,2019,2,A,골목상권,1000312,화랑로1길,13
6980,2019,2,A,골목상권,1000311,화랑로19길,8
6981,2019,2,A,골목상권,1000310,화랑로14길,8
6982,2019,2,A,골목상권,1000309,화랑로13길,19
6983,2019,2,A,골목상권,1000308,한천로76길,9
6984,2019,2,A,골목상권,1000307,한천로101가길,4
6985,2019,2,A,골목상권,1000306,창경궁로43길,17
6986,2019,2,A,골목상권,1000305,지봉로20길,13
6987,2019,2,A,골목상권,1000304,종암로5길,11
6988,2019,2,A,골목상권,1000303,종암로24가길,7
6989,2019,2,A,골목상권,1000302,종암로21길,14
6990,2019,2,A,골목상권,1000301,종암로19길,26
6991,2019,2,A,골목상권,1000300,종암로16길,12
6992,2019,2,A,골목상권,1000299,정릉로8길,11
6993,2019,2,A,골목상권,1000298,정릉로27길,6
6994,2019,2,A,골목상권,1000297,정릉로26길,12
6995,2019,2,A,골목상권,1000296,장위로50길,17
6996,2019,2,A,골목상권,1000295,장월로1길,9
6997,2019,2,A,골목상권,1000294,인촌로6길,10
6998,2019,2,A,골목상권,1000293,인촌로5길,4
6999,2019,2,A,골목상권,1000292,인촌로24길,14
7000,2019,2,A,골목상권,1000291,개운사길,6
7001,2019,2,A,골목상권,1000290,인촌로1길,11
7002,2019,2,A,골목상권,1000289,인촌로17가길,10
7003,2019,2,A,골목상권,1000288,오패산로4길,25
7004,2019,2,A,골목상권,1000287,오패산로3길,3
7005,2019,2,A,골목상권,1000286,오패산로19길,11
7006,2019,2,A,골목상권,1000285,안암로5길,7
7007,2019,2,A,골목상권,1000284,아리랑로4길,26
7008,2019,2,A,골목상권,1000283,솔샘로6길,8
7009,2019,2,A,골목상권,1000282,성북로8길,7
7010,2019,2,A,골목상권,1000281,삼양로8길,13
7011,2019,2,A,골목상권,1000280,삼선교로16가길,16
7012,2019,2,A,골목상권,1000279,삼선교로10다길,1
7013,2019,2,A,골목상권,1000278,삼선교로10길,13
7014,2019,2,A,골목상권,1000277,보문로32길,4
7015,2019,2,A,골목상권,1000276,보문로31길,13
7016,2019,2,A,골목상권,1000275,보문로26길,1
7017,2019,2,A,골목상권,1000274,보문로13길,9
7018,2019,2,A,골목상권,1000273,보국문로16길,17
7019,2019,2,A,골목상권,1000272,동소문로6길,14
7020,2019,2,A,골목상권,1000271,동소문로2길,14
7021,2019,2,A,골목상권,1000270,동소문로26가길,20
7022,2019,2,A,골목상권,1000269,동소문로15길,13
7023,2019,2,A,골목상권,1000268,동소문로13길,10
7024,2019,2,A,골목상권,1000267,돌곶이로8길,3
7025,2019,2,A,골목상권,1000266,돌곶이로41길,6
7026,2019,2,A,골목상권,1000265,돌곶이로28길,9
7027,2019,2,A,골목상권,1000264,돌곶이로27길,9
7028,2019,2,A,골목상권,1000263,돌곶이로22길,7
7029,2019,2,A,골목상권,1000262,돌곶이로14길,2
7030,2019,2,A,골목상권,1000261,길음로7길,11
7031,2019,2,A,골목상권,1000260,중랑천로10길,16
7032,2019,2,A,골목상권,1000259,용마산로94길,16
7033,2019,2,A,골목상권,1000258,용마산로118길,21
7034,2019,2,A,골목상권,1000257,용마산로112길,16
7035,2019,2,A,골목상권,1000256,용마산로100길,6
7036,2019,2,A,골목상권,1000255,신내로7가길,7
7037,2019,2,A,골목상권,1000254,사가정로54길,31
7038,2019,2,A,골목상권,1000253,사가정로42길,10
7039,2019,2,A,골목상권,1000252,봉화산로56길,38
7040,2019,2,A,골목상권,1000251,봉화산로4길,8
7041,2019,2,A,골목상권,1000250,봉화산로30길,7
7042,2019,2,A,골목상권,1000249,봉우재로33길,9
7043,2019,2,A,골목상권,1000248,면목로78길,15
7044,2019,2,A,골목상권,1000247,면목로56길,13
7045,2019,2,A,골목상권,1000246,면목로55길,7
7046,2019,2,A,골목상권,1000245,면목로49길,14
7047,2019,2,A,골목상권,1000244,면목로48길,10
7048,2019,2,A,골목상권,1000243,면목로45길,13
7049,2019,2,A,골목상권,1000242,면목로33길,8
7050,2019,2,A,골목상권,1000241,면목로21길,6
7051,2019,2,A,골목상권,1000240,망우로73길,5
7052,2019,2,A,골목상권,1000239,망우로68길,16
7053,2019,2,A,골목상권,1000238,동일로163길,12
7054,2019,2,A,골목상권,1000237,동일로157길,44
7055,2019,2,A,골목상권,1000236,동일로149길,6
7056,2019,2,A,골목상권,1000235,동일로140길,10
7057,2019,2,A,골목상권,1000234,동일로139길,7
7058,2019,2,A,골목상권,1000233,동일로139가길,15
7059,2019,2,A,골목상권,1000232,동일로130길,16
7060,2019,2,A,골목상권,1000231,동일로123길,19
7061,2019,2,A,골목상권,1000230,동일로112길,16
7062,2019,2,A,골목상권,1000229,동일로101길,15
7063,2019,2,A,골목상권,1000228,동일로100길,13
7064,2019,2,A,골목상권,1000227,답십리로75길,6
7065,2019,2,A,골목상권,1000226,공릉로2길,24
7066,2019,2,A,골목상권,1000225,공릉로12가길,4
7067,2019,2,A,골목상권,1000224,겸재로54길,9
7068,2019,2,A,골목상권,1000223,겸재로36길,14
7069,2019,2,A,골목상권,1000222,겸재로29길,25
7070,2019,2,A,골목상권,1000221,휘경로3길,16
7071,2019,2,A,골목상권,1000220,휘경로2길,19
7072,2019,2,A,골목상권,1000219,휘경로23길,5
7073,2019,2,A,골목상권,1000218,휘경로14길,6
7074,2019,2,A,골목상권,1000217,한천로46길,9
7075,2019,2,A,골목상권,1000216,한천로40길,10
7076,2019,2,A,골목상권,1000215,한천로33길,8
7077,2019,2,A,골목상권,1000214,한천로14길,17
7078,2019,2,A,골목상권,1000213,천호대로97길,9
7079,2019,2,A,골목상권,1000212,천호대로77길,2
7080,2019,2,A,골목상권,1000211,천호대로45길,1
7081,2019,2,A,골목상권,1000210,천호대로17길,16
7082,2019,2,A,골목상권,1000209,천호대로12길,1
7083,2019,2,A,골목상권,1000208,천장산로7길,4
7084,2019,2,A,골목상권,1000207,제기로5길,6
7085,2019,2,A,골목상권,1000206,제기로21길,4
7086,2019,2,A,골목상권,1000205,전농로4길,9
7087,2019,2,A,골목상권,1000204,전농로3길,7
7088,2019,2,A,골목상권,1000203,전농로29길,6
7089,2019,2,A,골목상권,1000202,장한로8길,6
7090,2019,2,A,골목상권,1000201,장한로5길,10
7091,2019,2,A,골목상권,1000200,장한로27길,8
7092,2019,2,A,골목상권,1000199,장한로27가길,5
7093,2019,2,A,골목상권,1000198,장한로26길,6
7094,2019,2,A,골목상권,1000197,장한로26가길,12
