,기준_년_코드,기준_분기_코드,상권_구분_코드_명,상권_코드,상권_코드_명,총_유동인구_수,총_직장인구_수,추정매출,아파트_단지_수,아파트_평균_면적,아파트_평균_시가,총_상주인구_수,집객시설_수
204,2020.0,2.0,골목상권,1000471,마포대로12길,253729.0,78.0,6442576056.0,2.0,69.0,318282540.0,638.0,9.0
205,2020.0,2.0,골목상권,1000472,마포대로20길,1202623.0,483.0,4996958291.0,9.0,67.0,354294635.0,1838.0,17.0
206,2020.0,2.0,골목상권,1001006,천호대로197길,886166.0,239.0,3122250151.0,53.0,51.0,188402594.0,4159.0,6.0
207,2020.0,2.0,골목상권,1001007,천호대로219길,460861.0,486.0,5214645091.0,37.0,47.0,140666774.0,2044.0,15.0
208,2020.0,2.0,골목상권,1001008,천호옛14길,702500.0,177.0,6912070632.0,27.0,43.0,169351550.0,2360.0,7.0
209,2020.0,2.0,골목상권,1001009,천호옛길,2158135.0,420.0,2658815214.0,52.0,48.0,171703193.0,3688.0,9.0
210,2020.0,2.0,골목상권,1001010,풍성로37가길,1029087.0,128.0,3258307598.0,46.0,47.0,162034024.0,3037.0,10.0
211,2020.0,2.0,골목상권,1000787,국회단지길,1458721.0,1430.0,981999787.0,164.0,52.0,129726530.0,5343.0,11.0
212,2020.0,2.0,골목상권,1000543,중앙로32길,415384.0,145.0,8406202517.0,11.0,56.0,178096189.0,1096.0,11.0
213,2020.0,2.0,골목상권,1000564,강서로5나길,1890426.0,360.0,5298321792.0,31.0,41.0,121757734.0,3141.0,12.0
214,2020.0,2.0,골목상권,1000565,강서로5라길,652208.0,245.0,2700404170.0,63.0,47.0,126832613.0,2692.0,10.0
215,2020.0,2.0,골목상권,1000566,강서로8길,1077328.0,214.0,6762272300.0,81.0,52.0,132928545.0,3327.0,17.0
216,2020.0,2.0,골목상권,1000567,개화동로23길,1008199.0,857.0,6750496726.0,52.0,54.0,184334540.0,3812.0,24.0
217,2020.0,2.0,골목상권,1000568,개화동로25길,753586.0,351.0,1683431286.0,31.0,48.0,165352087.0,2331.0,10.0
218,2020.0,2.0,골목상권,1000569,곰달래로25길,593149.0,245.0,3202822267.0,79.0,55.0,133454072.0,2931.0,8.0
219,2020.0,2.0,골목상권,1000730,영등포로80길,803498.0,96.0,733598606.0,22.0,55.0,174575925.0,2290.0,11.0
220,2020.0,2.0,골목상권,1000794,난향길,316725.0,206.0,3364848268.0,32.0,59.0,124513185.0,2551.0,9.0
221,2020.0,2.0,골목상권,1000795,남부순환로142길,539912.0,418.0,5056704649.0,58.0,42.0,169088854.0,3541.0,19.0
222,2020.0,2.0,골목상권,1000796,남부순환로151길,1006093.0,788.0,11063535714.0,39.0,51.0,165222107.0,3379.0,22.0
223,2020.0,2.0,골목상권,1000797,남부순환로161길,635522.0,347.0,4471979367.0,39.0,63.0,181128037.0,3714.0,16.0
224,2020.0,2.0,골목상권,1000798,남부순환로172길,577163.0,450.0,7225100720.0,27.0,49.0,158554384.0,2624.0,10.0
225,2020.0,2.0,골목상권,1000955,송이로23길,1209046.0,1850.0,20660248280.0,141.0,50.0,197069658.0,4714.0,13.0
226,2020.0,2.0,골목상권,1000782,관악로28길,399326.0,122.0,2515165593.0,4.0,75.0,276499047.0,3044.0,17.0
227,2020.0,2.0,골목상권,1000783,관악로30길,644764.0,140.0,6020576760.0,5.0,67.0,286152059.0,2734.0,20.0
228,2020.0,2.0,골목상권,1000784,관천로15길,1143325.0,236.0,2391854359.0,44.0,54.0,165899541.0,4579.0,3.0
229,2020.0,2.0,골목상권,1000785,관천로22길,900407.0,194.0,4972057588.0,58.0,51.0,149046662.0,4179.0,12.0
230,2020.0,2.0,골목상권,1000889,개포로17길,766725.0,961.0,6173867373.0,95.0,58.0,278773388.0,3624.0,13.0
231,2020.0,2.0,골목상권,1000890,개포로20길,496642.0,647.0,7994369498.0,50.0,52.0,241895888.0,2353.0,10.0
232,2020.0,2.0,골목상권,1000747,사당로16가길,762060.0,237.0,2391911416.0,55.0,54.0,196652595.0,2221.0,10.0
233,2020.0,2.0,골목상권,1000442,세무서길,985290.0,164.0,5710256432.0,43.0,52.0,131202945.0,2472.0,27.0
234,2020.0,2.0,골목상권,1000959,양재대로62길,438430.0,3230.0,8320834707.0,21.0,59.0,224468799.0,1499.0,14.0
235,2020.0,2.0,골목상권,1000960,양재대로64길,948091.0,1212.0,11723448597.0,61.0,54.0,226616062.0,2667.0,25.0
236,2020.0,2.0,골목상권,1000961,양재대로71길,740404.0,1999.0,20522868035.0,30.0,66.0,262545379.0,1532.0,15.0
237,2020.0,2.0,골목상권,1000962,양재대로72길,888090.0,245.0,15755129265.0,23.0,70.0,290949037.0,2609.0,28.0
238,2020.0,2.0,골목상권,1000963,오금로11길,1056238.0,1427.0,25250254705.0,165.0,49.0,194307025.0,4635.0,16.0
239,2020.0,2.0,골목상권,1000964,오금로36길,824685.0,1133.0,7515161816.0,78.0,51.0,194700667.0,3007.0,10.0
240,2020.0,2.0,골목상권,1000665,독산로78다길,1060161.0,195.0,3082316559.0,35.0,56.0,140253976.0,3071.0,7.0
241,2020.0,2.0,골목상권,1000941,동남로20길,2288071.0,2463.0,20000808230.0,71.0,50.0,218629283.0,2967.0,34.0
242,2020.0,2.0,골목상권,1000942,마천로51길,661551.0,417.0,7168285802.0,43.0,51.0,265224688.0,3820.0,24.0
243,2020.0,2.0,골목상권,1000943,백제고분로21길,823497.0,483.0,8043821460.0,74.0,45.0,187794775.0,2451.0,7.0
244,2020.0,2.0,골목상권,1000944,백제고분로22길,1095407.0,1371.0,14027459614.0,246.0,49.0,194534566.0,6718.0,37.0
245,2020.0,2.0,골목상권,1000945,백제고분로31길,2167885.0,1708.0,21198643270.0,221.0,46.0,185636397.0,6177.0,27.0
246,2020.0,2.0,골목상권,1000946,백제고분로32길,935706.0,725.0,10061988333.0,230.0,51.0,197797081.0,6250.0,15.0
247,2020.0,2.0,골목상권,1000956,송이로32길,1299459.0,1295.0,7170864551.0,138.0,47.0,208188276.0,5222.0,12.0
248,2020.0,2.0,골목상권,1000957,송이로36길,1169812.0,2096.0,12798959943.0,87.0,51.0,218570789.0,3357.0,18.0
249,2020.0,2.0,골목상권,1000958,송파대로30길,990937.0,2240.0,18427424766.0,16.0,46.0,200221720.0,2573.0,26.0
250,2020.0,2.0,골목상권,1000467,동교로19길,625708.0,1207.0,7136355006.0,31.0,59.0,215563799.0,1306.0,17.0
251,2020.0,2.0,골목상권,1000468,동교로25길,386023.0,1378.0,9103072645.0,38.0,47.0,169519761.0,926.0,16.0
252,2020.0,2.0,골목상권,1000469,동교로27길,895128.0,1172.0,8770639142.0,63.0,46.0,170035574.0,1924.0,27.0
253,2020.0,2.0,골목상권,1000591,양천로14길,679231.0,257.0,5406709574.0,47.0,53.0,151833814.0,4339.0,19.0
254,2020.0,2.0,골목상권,1000748,사당로16길,1279284.0,116.0,3271125557.0,50.0,49.0,193087060.0,3448.0,12.0
255,2020.0,2.0,골목상권,1000749,사당로20길,595469.0,103.0,1250119513.0,43.0,45.0,189133374.0,2707.0,1.0
256,2020.0,2.0,골목상권,1000750,사당로23길,605662.0,1975.7866666666666,555855889.0,2.0,85.0,578253239.0,3524.0,5.0
257,2020.0,2.0,골목상권,1000751,사당로23나길,362245.0,36.0,1180867705.0,14.0,59.0,200991497.0,745.0,5.0
258,2020.0,2.0,골목상권,1000852,논현로27길,549261.0,2808.0,10619139356.0,31.0,49.0,197132530.0,1740.0,9.0
259,2020.0,2.0,골목상권,1000931,영동대로112길,737533.0,9367.0,6164040101.0,42.0,81.0,666046284.0,2640.0,25.0
260,2020.0,2.0,골목상권,1000932,영동대로65길,477392.0,1175.0,6469101741.0,72.0,72.0,495041463.0,1408.0,9.0
261,2020.0,2.0,골목상권,1000933,일원로3길,330139.0,513.0,6362872414.0,42.0,53.0,318277363.0,2324.0,16.0
262,2020.0,2.0,골목상권,1000978,상암로14길,1423772.0,432.0,14433734321.0,61.0,52.0,184627163.0,3856.0,11.0
263,2020.0,2.0,골목상권,1000979,상암로4길,856155.0,232.0,8469768201.0,64.0,44.0,167108804.0,3136.0,13.0
264,2020.0,2.0,골목상권,1000980,상암로51길,592782.0,302.0,6707032282.0,38.0,51.0,163534791.0,2895.0,15.0
265,2020.0,2.0,골목상권,1000981,상암로5길,924123.0,271.0,15236666417.0,32.0,46.0,166289842.0,1903.0,47.0
266,2020.0,2.0,골목상권,1000982,상일로5길,273296.0,172.0,10764600124.0,16.0,44.0,132310417.0,1201.0,12.0
267,2020.0,2.0,골목상권,1000983,성내로5길,1197552.0,1005.0,10589312864.0,39.0,56.0,221575504.0,3531.0,25.0
268,2020.0,2.0,골목상권,1000697,대림로7길,280749.0,49.0,2999410218.0,9.0,48.0,141238889.0,1015.0,7.0
269,2020.0,2.0,골목상권,1000698,대림로8길,1370358.0,234.0,7480827995.0,35.0,54.0,137495100.0,2883.0,16.0
270,2020.0,2.0,골목상권,1000603,화곡로13길,745267.0,368.0,4052699468.0,79.0,51.0,131519930.0,3444.0,12.0
271,2020.0,2.0,골목상권,1000488,신촌로12길,631164.0,197.0,7990161546.0,16.0,50.0,169004365.0,1529.0,19.0
272,2020.0,2.0,골목상권,1000489,신촌로28가길,478344.0,59.0,262983214.0,2.0,44.0,202928571.0,106.0,3.0
273,2020.0,2.0,골목상권,1000490,신촌로30길,499405.0,109.0,1133373498.0,1.0,63.0,233000000.0,331.0,6.0
274,2020.0,2.0,골목상권,1000491,양화로11길,488173.0,2761.0,7359063452.0,26.0,56.0,204722275.0,596.0,7.0
275,2020.0,2.0,골목상권,1000507,가로공원로58길,477752.0,91.0,505656562.0,7.0,49.0,108533333.0,2250.0,4.0
276,2020.0,2.0,골목상권,1000508,곰달래로10길,707303.0,543.0,4117862752.0,76.0,48.0,106484472.0,3275.0,6.0
277,2020.0,2.0,골목상권,1000509,곰달래로2길,659062.0,610.0,2405607719.0,72.0,49.0,109397533.0,3585.0,9.0
278,2020.0,2.0,골목상권,1000592,양천로24가길,778679.0,207.0,17121623722.0,37.0,54.0,163089378.0,2942.0,20.0
279,2020.0,2.0,골목상권,1000593,양천로24길,951204.0,186.0,2487170852.0,27.0,50.0,193610458.0,3749.0,5.0
280,2020.0,2.0,골목상권,1000594,양천로26길,334339.0,479.0,3421148096.0,9.0,58.0,230381948.0,2019.0,18.0
281,2020.0,2.0,골목상권,1000595,양천로49길,198537.0,342.0,3378494115.0,33.0,54.0,177444726.0,1428.0,10.0
282,2020.0,2.0,골목상권,1000596,양천로71길,958868.0,1203.0,3228607103.0,14.0,75.0,344650642.0,6534.0,19.0
283,2020.0,2.0,골목상권,1000921,삼성로64길,623857.0,2957.0,19223120981.0,29.0,70.0,566170675.0,2621.0,4.0
284,2020.0,2.0,골목상권,1000934,일원로9길,1161435.0,590.0,9948920146.0,45.0,62.0,304402414.0,3267.0,13.0
285,2020.0,2.0,골목상권,1000935,테헤란로81길,358561.0,1637.0,28108387630.0,6.0,48.0,227610185.0,407.0,12.0
286,2020.0,2.0,골목상권,1000968,고덕로10길,494969.0,738.0,8806732774.0,38.0,50.0,155749486.0,2081.0,26.0
287,2020.0,2.0,골목상권,1000969,고덕로25길,126196.0,143.0,3018418770.0,29.0,55.0,178183520.0,1493.0,3.0
288,2020.0,2.0,골목상권,1000970,고덕로61길,222587.0,137.0,2673257819.0,4.0,60.0,384318903.0,1553.0,5.0
289,2020.0,2.0,골목상권,1000971,구천면로36길,701257.0,32.0,2611075862.0,41.0,51.0,189523274.0,2542.0,3.0
290,2020.0,2.0,골목상권,1000972,구천면로41길,1434230.0,442.0,4648753234.0,98.0,48.0,175334688.0,5239.0,13.0
291,2020.0,2.0,골목상권,1000973,구천면로42길,1731531.0,87.0,3097663976.0,59.0,47.0,180081604.0,4180.0,13.0
292,2020.0,2.0,골목상권,1000718,신길로60길,1105278.0,260.0,3526266547.0,58.0,54.0,139173461.0,2914.0,12.0
293,2020.0,2.0,골목상권,1000719,양평로19길,607328.0,748.0,14324727422.0,8.0,60.0,267423866.0,3245.0,17.0
294,2020.0,2.0,골목상권,1000720,양평로22라길,281892.0,555.0,4859026149.0,14.0,35.0,145818992.0,1518.0,6.0
295,2020.0,2.0,골목상권,1000721,양평로28길,387110.0,847.0,1013533338.0,38.0,46.0,197701885.0,4214.0,8.0
296,2020.0,2.0,골목상권,1000722,여의대방로35길,1114130.0,197.0,2829049431.0,17.0,50.0,182454399.0,1624.0,15.0
297,2020.0,2.0,골목상권,1000723,여의대방로39길,278937.0,193.0,2543179254.0,1.0,56.0,137250000.0,361.0,11.0
298,2020.0,2.0,골목상권,1000476,망원로2길,1001720.0,282.0,3667280130.0,132.0,49.0,185413408.0,3342.0,10.0
299,2020.0,2.0,골목상권,1000477,매봉산로2길,751761.0,806.0,17368949917.0,37.0,34.0,185437019.0,2429.0,7.0
300,2020.0,2.0,골목상권,1000880,효령로23길,987263.0,1492.0,4489874271.0,116.0,54.0,276112793.0,4680.0,4.0
301,2020.0,2.0,골목상권,1000881,효령로31길,359071.0,2710.0,5651395928.0,49.0,59.0,288727186.0,1883.0,6.0
302,2020.0,2.0,골목상권,1000882,효령로34길,265791.0,1015.0,3951990447.0,24.0,86.0,430541483.0,1550.0,6.0
303,2020.0,2.0,골목상권,1000883,효령로72길,552646.0,3428.0,4643565295.0,17.0,73.0,446566036.0,2201.0,22.0
304,2020.0,2.0,골목상권,1000884,방배중앙로21길,530611.0,7153.0,8059896240.0,41.0,61.0,346172210.0,2792.0,11.0
305,2020.0,2.0,골목상권,1000879,청두곶길,1012941.0,1446.0,1895289394.0,80.0,61.0,341788290.0,3837.0,8.0
306,2020.0,2.0,골목상권,1000885,서초중앙로8길,755654.0,21671.0,6147631956.0,34.0,81.0,414943701.0,2670.0,14.0
307,2020.0,2.0,골목상권,1000704,도신로29길,406161.0,108.0,3062083822.0,19.0,48.0,142613095.0,1623.0,12.0
308,2020.0,2.0,골목상권,1000510,곰달래로3길,818321.0,313.0,3758850248.0,55.0,53.0,114553308.0,3808.0,13.0
309,2020.0,2.0,골목상권,1000999,진황도로27길,1904188.0,298.0,4302901520.0,49.0,43.0,201819543.0,7642.0,12.0
310,2020.0,2.0,골목상권,1000681,시흥대로84길,835143.0,178.0,692185504.0,106.0,52.0,128170014.0,5700.0,7.0
311,2020.0,2.0,골목상권,1000682,시흥대로94길,450317.0,446.0,6641691085.0,40.0,48.0,122992330.0,3623.0,20.0
312,2020.0,2.0,골목상권,1000895,논현로10길,417654.0,454.0,7673455666.0,41.0,55.0,259919381.0,1559.0,6.0
313,2020.0,2.0,골목상권,1000896,논현로115길,1447674.0,2866.0,12175051354.0,93.0,55.0,263833049.0,3252.0,16.0
314,2020.0,2.0,골목상권,1000897,논현로123길,281708.0,162.0,3054334164.0,43.0,44.0,225319068.0,2048.0,3.0
315,2020.0,2.0,골목상권,1000473,마포대로4길,341886.0,674.0,2814879242.0,4.0,62.0,285591514.0,650.0,2.0
316,2020.0,2.0,골목상권,1000474,만리재옛길,793152.0,1190.0,3729071211.0,47.0,57.0,274094325.0,1993.0,10.0
317,2020.0,2.0,골목상권,1000475,망원로11길,672525.0,144.0,7858484871.0,41.0,49.0,172741106.0,1523.0,8.0
318,2020.0,2.0,골목상권,1000786,구암길,661838.0,228.0,2038060676.0,71.0,54.0,161318057.0,8573.0,18.0
319,2020.0,2.0,골목상권,1000904,도곡로37길,1411300.0,7206.0,13081402506.0,151.0,53.0,269155073.0,5822.0,26.0
320,2020.0,2.0,골목상권,1000905,도산대로15길,215901.0,123.0,6944042780.0,15.0,56.0,275897254.0,655.0,1.0
321,2020.0,2.0,골목상권,1000598,우장산로6길,1544086.0,486.0,5914027752.0,94.0,57.0,170163748.0,5398.0,16.0
322,2020.0,2.0,골목상권,1000599,월정로20길,1100485.0,135.0,2547397655.0,45.0,37.0,111735891.0,2765.0,42.0
323,2020.0,2.0,골목상권,1000600,초록마을로3길,1155712.0,439.0,6489856033.0,54.0,44.0,108840151.0,2869.0,34.0
324,2020.0,2.0,골목상권,1000601,초록마을로8길,1072223.0,116.0,957966976.0,189.0,50.0,116066039.0,4721.0,10.0
325,2020.0,2.0,골목상권,1000602,초원로16길,761346.0,523.0,1470756059.0,38.0,58.0,218704774.0,3468.0,7.0
326,2020.0,2.0,골목상권,1000703,도신로15길,941323.0,437.0,3786436992.0,40.0,50.0,127245312.0,3487.0,11.0
327,2020.0,2.0,골목상권,1000580,공항대로8길,847990.0,276.0,7483702133.0,56.0,46.0,123338986.0,3110.0,26.0
328,2020.0,2.0,골목상권,1000641,도림로6길,838920.0,160.0,6836552035.0,84.0,48.0,99892229.0,1295.0,15.0
329,2020.0,2.0,골목상권,1000669,범안로17길,262457.0,4567.0,2204169257.0,11.0,50.0,155980296.0,1621.0,14.0
330,2020.0,2.0,골목상권,1000670,벚꽃로56길,467193.0,301.0,4678526350.0,8.0,47.0,118634385.0,1041.0,3.0
331,2020.0,2.0,골목상권,1000671,시흥대로120길,526767.0,192.0,7534214975.0,69.0,54.0,132817182.0,3277.0,13.0
332,2020.0,2.0,골목상권,1000672,시흥대로138길,309717.0,341.0,2715781826.0,7.0,59.0,158646259.0,548.0,17.0
333,2020.0,2.0,골목상권,1000673,시흥대로141길,476088.0,214.0,7600106778.0,31.0,68.0,163509020.0,2265.0,23.0
334,2020.0,2.0,골목상권,1000667,문성로5길,468660.0,379.0,2682226271.0,51.0,51.0,134494692.0,3219.0,9.0
335,2020.0,2.0,골목상권,1000668,범안로11길,273468.0,1498.0,3281382647.0,2.0,71.0,172313776.0,1319.0,11.0
336,2020.0,2.0,골목상권,1000800,남부순환로248길,401005.0,404.0,6974944676.0,29.0,57.0,150852152.0,1575.0,23.0
337,2020.0,2.0,골목상권,1000920,삼성로63길,1286288.0,1079.0,11887723679.0,96.0,50.0,257410450.0,4254.0,12.0
338,2020.0,2.0,골목상권,1000438,모래내로15길,438513.0,74.0,2958642123.0,2.0,88.0,602176549.0,10594.0,22.0
339,2020.0,2.0,골목상권,1000439,북아현로4길,4636509.0,350.0,1298599127.0,58.0,57.0,241668350.0,3433.0,9.0
340,2020.0,2.0,골목상권,1000440,세검정로1길,388564.0,109.0,5602239827.0,4.0,61.0,158997528.0,1085.0,19.0
341,2020.0,2.0,골목상권,1000441,세무서2길,518957.0,186.0,6784183818.0,24.0,52.0,157771223.0,1496.0,17.0
342,2020.0,2.0,골목상권,1000906,도산대로23길,790927.0,425.0,3446513480.0,21.0,53.0,265948321.0,1501.0,4.0
343,2020.0,2.0,골목상권,1000907,도산대로30길,786959.0,3153.0,7254844944.0,17.0,58.0,296595046.0,886.0,11.0
344,2020.0,2.0,골목상권,1000908,도산대로38길,305325.0,1043.0,3732809535.0,29.0,52.0,263113281.0,983.0,6.0
345,2020.0,2.0,골목상권,1000909,도산대로50길,508340.0,2685.0,8466978731.0,22.0,74.0,450745301.0,2223.0,2.0
346,2020.0,2.0,골목상권,1000910,도산대로81길,291634.0,3094.0,26834975628.0,26.0,152.0,1162161180.0,896.0,22.0
347,2020.0,2.0,골목상권,1000853,동광로12길,695358.0,1237.0,4215094283.0,21.0,57.0,309966753.0,1352.0,9.0
348,2020.0,2.0,골목상권,1000891,개포로28길,390534.0,589.0,8135782532.0,49.0,53.0,251141446.0,2067.0,5.0
349,2020.0,2.0,골목상권,1000892,개포로82길,103238.0,103.0,11717709736.0,24.42,76.01333333333334,299076444.14666665,1691.0666666666666,11.0
350,2020.0,2.0,골목상권,1000965,오금로46길,857730.0,711.0,17653236744.0,63.0,55.0,223078719.0,2732.0,24.0
351,2020.0,2.0,골목상권,1000966,풍성로25길,922185.0,84.0,3049513493.0,12.0,58.0,188071032.0,1842.0,9.0
352,2020.0,2.0,골목상권,1000443,수색로8길,723257.0,1090.0,868713085.0,84.0,57.0,167850391.0,3554.0,9.0
353,2020.0,2.0,골목상권,1000444,신촌로37길,1575625.0,52.0,6205208192.0,3.0,39.0,183705882.0,772.0,12.0
354,2020.0,2.0,골목상권,1000445,연희로10길,708702.0,3448.0,6133239752.0,44.0,49.0,137968585.0,3443.0,17.0
355,2020.0,2.0,골목상권,1000446,응암로1길,842389.0,621.0,5576086779.0,135.0,52.0,150171889.0,3770.0,18.0
356,2020.0,2.0,골목상권,1000447,증가로10길,1052161.0,1463.0,10045195581.0,75.0,46.0,132640384.0,3776.0,19.0
357,2020.0,2.0,골목상권,1000898,논현로139길,603714.0,3565.0,6083430289.0,44.0,103.0,590025377.0,1335.0,3.0
358,2020.0,2.0,골목상권,1000666,독산로85길,105182.0,68.0,4419971620.0,10.0,50.0,130439583.0,644.0,8.0
359,2020.0,2.0,골목상권,1000544,중앙로36길,362964.0,133.0,3911937770.0,8.0,49.0,139143959.0,924.0,11.0
360,2020.0,2.0,골목상권,1000545,중앙로45길,815278.0,1386.0,6326863992.0,40.0,54.0,174295107.0,2127.0,20.0
361,2020.0,2.0,골목상권,1000546,중앙로47길,1015164.0,94.0,1733836671.0,36.0,60.0,184393930.0,1794.0,1.0
362,2020.0,2.0,골목상권,1000547,중앙로51길,995648.0,283.0,1624513709.0,68.0,59.0,144822508.0,4164.0,9.0
363,2020.0,2.0,골목상권,1000548,중앙로55길,897298.0,592.0,2595081541.0,98.0,52.0,110956375.0,3856.0,7.0
364,2020.0,2.0,골목상권,1000470,동교로38길,565972.0,464.0,8656725280.0,24.0,39.0,126576420.0,780.0,14.0
365,2020.0,2.0,골목상권,1000435,가재울로6길,760501.0,168.0,6513947108.0,44.0,49.0,138237531.0,2694.0,16.0
366,2020.0,2.0,골목상권,1000436,독립문로8길,1493760.0,679.0,797152546.0,43.0,58.0,203804241.0,4018.0,14.0
367,2020.0,2.0,골목상권,1000437,명지대길,674523.0,107.0,4475835861.0,41.0,46.0,119449619.0,2366.0,15.0
368,2020.0,2.0,골목상권,1000975,동남로82길,323468.0,108.0,2372780867.0,5.0,44.0,150247619.0,1560.0,9.0
369,2020.0,2.0,골목상권,1000976,동남로85길,590904.0,635.0,10694271152.0,30.0,49.0,162861508.0,2759.0,8.0
370,2020.0,2.0,골목상권,1000977,명일로13길,773071.0,302.0,9979680012.0,46.0,53.0,176166841.0,2723.0,15.0
371,2020.0,2.0,골목상권,1000893,남부순환로365길,602704.0,691.0,8163342123.0,8.0,73.0,580926475.0,2864.0,12.0
372,2020.0,2.0,골목상권,1000570,곰달래로31길,706865.0,120.0,1001771617.0,103.0,52.0,127641951.0,3027.0,5.0
373,2020.0,2.0,골목상권,1000571,곰달래로47길,716524.0,333.0,1422600679.0,131.0,52.0,119931617.0,4040.0,12.0
374,2020.0,2.0,골목상권,1000572,곰달래로53길,957593.0,130.0,660868519.0,87.0,48.0,120934924.0,3613.0,12.0
375,2020.0,2.0,골목상권,1000573,곰달래로60길,474872.0,221.0,10990267681.0,39.0,46.0,127659488.0,1964.0,12.0
376,2020.0,2.0,골목상권,1000611,개봉로17다길,439822.0,2362.0,3251386268.0,99.0,55.0,132538387.0,3298.0,21.0
377,2020.0,2.0,골목상권,1000612,개봉로1길,407383.0,187.0,872755356.0,47.0,50.0,131383800.0,2085.0,7.0
378,2020.0,2.0,골목상권,1000699,도림로112길,657818.0,30.0,1680909101.0,9.0,54.0,146250441.0,2145.0,3.0
379,2020.0,2.0,골목상권,1000894,논현로106길,780784.0,1488.0,5223487037.0,62.0,48.0,218629318.0,2094.0,12.0
380,2020.0,2.0,골목상권,1000700,도림로147길,305169.0,334.0,2797700964.0,24.42,76.01333333333334,299076444.14666665,1691.0666666666666,7.0
381,2020.0,2.0,골목상권,1000701,도림로63길,373419.0,53.0,2011961264.0,12.0,45.0,160776190.0,372.0,2.0
382,2020.0,2.0,골목상권,1000702,도림천로21길,1166827.0,236.0,3260939150.0,17.0,43.0,156564218.0,2521.0,3.0
383,2020.0,2.0,골목상권,1000793,난우길,684442.0,217.0,5632597250.0,37.0,57.0,136820086.0,2314.0,10.0
384,2020.0,2.0,골목상권,1000984,성안로3길,1041124.0,5508.0,5697766083.0,98.0,58.0,196153176.0,4480.0,13.0
