,기준_년_코드,기준_분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,총 상주인구 수
14063,2018,1,A,골목상권,1000752,2870
14064,2018,1,A,골목상권,1000751,1057
14065,2018,1,A,골목상권,1000750,1249
14066,2018,1,A,골목상권,1000749,2627
14067,2018,1,A,골목상권,1000748,3517
14068,2018,1,A,골목상권,1000747,2126
14069,2018,1,A,골목상권,1000746,3709
14070,2018,1,A,골목상권,1000745,873
14071,2018,1,A,골목상권,1000744,2010
14072,2018,1,A,골목상권,1000743,3286
14073,2018,1,A,골목상권,1000742,2560
14074,2018,1,A,골목상권,1000741,2623
14075,2018,1,A,골목상권,1000740,853
14076,2018,1,A,골목상권,1000739,2402
14077,2018,1,A,골목상권,1000738,3329
14078,2018,1,A,골목상권,1000737,4189
14079,2018,1,A,골목상권,1000736,3319
14080,2018,1,A,골목상권,1000735,3922
14081,2018,1,A,골목상권,1000734,1230
14082,2018,1,A,골목상권,1000733,3307
14083,2018,1,A,골목상권,1000732,2734
14084,2018,1,A,골목상권,1000731,2500
14085,2018,1,A,골목상권,1000730,2211
14086,2018,1,A,골목상권,1000729,1658
14087,2018,1,A,골목상권,1000728,1186
14088,2018,1,A,골목상권,1000727,1846
14089,2018,1,A,골목상권,1000726,1678
14090,2018,1,A,골목상권,1000725,2355
14091,2018,1,A,골목상권,1000724,3533
14092,2018,1,A,골목상권,1000723,400
14093,2018,1,A,골목상권,1000722,1565
14094,2018,1,A,골목상권,1000721,3867
14095,2018,1,A,골목상권,1000720,1568
14096,2018,1,A,골목상권,1000719,3326
14097,2018,1,A,골목상권,1000718,3082
14098,2018,1,A,골목상권,1000717,3059
14099,2018,1,A,골목상권,1000716,4792
14100,2018,1,A,골목상권,1000715,2078
14101,2018,1,A,골목상권,1000714,2430
14102,2018,1,A,골목상권,1000713,1117
14103,2018,1,A,골목상권,1000712,2929
14104,2018,1,A,골목상권,1000711,1385
14105,2018,1,A,골목상권,1000710,2808
14106,2018,1,A,골목상권,1000709,117
14107,2018,1,A,골목상권,1000708,1580
14108,2018,1,A,골목상권,1000707,1525
14109,2018,1,A,골목상권,1000706,1548
14110,2018,1,A,골목상권,1000705,761
14111,2018,1,A,골목상권,1000704,1711
14112,2018,1,A,골목상권,1000703,3703
14113,2018,1,A,골목상권,1000702,2242
14114,2018,1,A,골목상권,1000701,1350
14115,2018,1,A,골목상권,1000700,384
14116,2018,1,A,골목상권,1000699,2288
14117,2018,1,A,골목상권,1000698,3110
14118,2018,1,A,골목상권,1000697,1097
14119,2018,1,A,골목상권,1000696,2420
14120,2018,1,A,골목상권,1000695,2892
14121,2018,1,A,골목상권,1000694,2496
14122,2018,1,A,골목상권,1000693,2034
14123,2018,1,A,골목상권,1000692,4441
14124,2018,1,A,골목상권,1000691,2070
14125,2018,1,A,골목상권,1000690,1618
14126,2018,1,A,골목상권,1000689,1368
14127,2018,1,A,골목상권,1000688,866
14128,2018,1,A,골목상권,1000687,2430
14129,2018,1,A,골목상권,1000686,163
14130,2018,1,A,골목상권,1000685,149
14131,2018,1,A,골목상권,1000684,282
14132,2018,1,A,골목상권,1000683,2010
14133,2018,1,A,골목상권,1000682,4024
14134,2018,1,A,골목상권,1000681,6166
14135,2018,1,A,골목상권,1000680,2619
14136,2018,1,A,골목상권,1000679,1620
14137,2018,1,A,골목상권,1000678,3211
14138,2018,1,A,골목상권,1000677,1982
14139,2018,1,A,골목상권,1000676,3575
14140,2018,1,A,골목상권,1000675,2003
14141,2018,1,A,골목상권,1000674,4925
14142,2018,1,A,골목상권,1000673,2299
14143,2018,1,A,골목상권,1000672,620
14144,2018,1,A,골목상권,1000671,3345
14145,2018,1,A,골목상권,1000670,1124
14146,2018,1,A,골목상권,1000669,1594
14147,2018,1,A,골목상권,1000668,1271
14148,2018,1,A,골목상권,1000667,3156
14149,2018,1,A,골목상권,1000666,669
14150,2018,1,A,골목상권,1000665,3461
14151,2018,1,A,골목상권,1000664,2698
14152,2018,1,A,골목상권,1000663,2491
14153,2018,1,A,골목상권,1000662,2412
14154,2018,1,A,골목상권,1000661,2588
14155,2018,1,A,골목상권,1000660,1985
14156,2018,1,A,골목상권,1000659,2212
14157,2018,1,A,골목상권,1000658,4425
14158,2018,1,A,골목상권,1000657,2112
14159,2018,1,A,골목상권,1000656,1778
14160,2018,1,A,골목상권,1000655,3259
14161,2018,1,A,골목상권,1000654,980
14162,2018,1,A,골목상권,1000653,1213
14163,2018,1,A,골목상권,1000652,1581
14164,2018,1,A,골목상권,1000651,959
14165,2018,1,A,골목상권,1000650,2215
14166,2018,1,A,골목상권,1000649,554
14167,2018,1,A,골목상권,1000648,2758
14168,2018,1,A,골목상권,1000647,1456
14169,2018,1,A,골목상권,1000646,1585
14170,2018,1,A,골목상권,1000645,2718
14171,2018,1,A,골목상권,1000644,1525
14172,2018,1,A,골목상권,1000643,4546
14173,2018,1,A,골목상권,1000642,1367
14174,2018,1,A,골목상권,1000641,1589
14175,2018,1,A,골목상권,1000640,2350
14176,2018,1,A,골목상권,1000639,1296
14177,2018,1,A,골목상권,1000638,3023
14178,2018,1,A,골목상권,1000637,754
14179,2018,1,A,골목상권,1000636,916
14180,2018,1,A,골목상권,1000635,1216
14181,2018,1,A,골목상권,1000634,3336
14182,2018,1,A,골목상권,1000633,880
14183,2018,1,A,골목상권,1000632,6422
14184,2018,1,A,골목상권,1000631,2804
14185,2018,1,A,골목상권,1000630,1973
14186,2018,1,A,골목상권,1000629,2571
14187,2018,1,A,골목상권,1000628,2204
14188,2018,1,A,골목상권,1000627,2149
14189,2018,1,A,골목상권,1000626,1019
14190,2018,1,A,골목상권,1000625,2024
14191,2018,1,A,골목상권,1000624,3217
14192,2018,1,A,골목상권,1000623,4443
14193,2018,1,A,골목상권,1000622,2604
14194,2018,1,A,골목상권,1000621,2635
14195,2018,1,A,골목상권,1000620,2100
14196,2018,1,A,골목상권,1000619,3107
14197,2018,1,A,골목상권,1000618,2002
14198,2018,1,A,골목상권,1000617,3649
14199,2018,1,A,골목상권,1000616,3121
14200,2018,1,A,골목상권,1000615,2383
14201,2018,1,A,골목상권,1000614,2276
14202,2018,1,A,골목상권,1000613,3697
14203,2018,1,A,골목상권,1000612,2232
14204,2018,1,A,골목상권,1000611,3524
14205,2018,1,A,골목상권,1000610,5849
14206,2018,1,A,골목상권,1000609,5282
14207,2018,1,A,골목상권,1000608,3889
14208,2018,1,A,골목상권,1000607,2333
14209,2018,1,A,골목상권,1000606,3186
14210,2018,1,A,골목상권,1000605,4002
14211,2018,1,A,골목상권,1000604,3416
14212,2018,1,A,골목상권,1000603,3286
14213,2018,1,A,골목상권,1000602,3688
14214,2018,1,A,골목상권,1000601,4951
14215,2018,1,A,골목상권,1000600,2519
14216,2018,1,A,골목상권,1000599,2201
14217,2018,1,A,골목상권,1000598,5841
14218,2018,1,A,골목상권,1000597,2795
14219,2018,1,A,골목상권,1000596,7357
14220,2018,1,A,골목상권,1000595,1104
14221,2018,1,A,골목상권,1000594,2239
14222,2018,1,A,골목상권,1000593,3832
14223,2018,1,A,골목상권,1000592,2889
14224,2018,1,A,골목상권,1000591,4408
14225,2018,1,A,골목상권,1000590,2440
14226,2018,1,A,골목상권,1000589,2393
14227,2018,1,A,골목상권,1000588,1534
14228,2018,1,A,골목상권,1000587,2773
14229,2018,1,A,골목상권,1000586,2154
14230,2018,1,A,골목상권,1000585,3287
14231,2018,1,A,골목상권,1000584,3962
14232,2018,1,A,골목상권,1000583,4017
14233,2018,1,A,골목상권,1000582,4517
14234,2018,1,A,골목상권,1000581,2356
14235,2018,1,A,골목상권,1000580,3012
14236,2018,1,A,골목상권,1000579,2036
14237,2018,1,A,골목상권,1000578,2839
14238,2018,1,A,골목상권,1000577,2139
14239,2018,1,A,골목상권,1000576,1466
14240,2018,1,A,골목상권,1000575,1114
14241,2018,1,A,골목상권,1000574,444
14242,2018,1,A,골목상권,1000573,2063
14243,2018,1,A,골목상권,1000572,3764
14244,2018,1,A,골목상권,1000571,4238
14245,2018,1,A,골목상권,1000570,3447
14246,2018,1,A,골목상권,1000569,3027
14247,2018,1,A,골목상권,1000568,2441
14248,2018,1,A,골목상권,1000567,3953
14249,2018,1,A,골목상권,1000566,3350
14250,2018,1,A,골목상권,1000565,2909
14251,2018,1,A,골목상권,1000564,2975
14252,2018,1,A,골목상권,1000563,1832
14253,2018,1,A,골목상권,1000562,3813
14254,2018,1,A,골목상권,1000561,4319
14255,2018,1,A,골목상권,1000560,2783
14256,2018,1,A,골목상권,1000559,1009
14257,2018,1,A,골목상권,1000558,3847
14258,2018,1,A,골목상권,1000557,3275
14259,2018,1,A,골목상권,1000556,6906
14260,2018,1,A,골목상권,1000555,3258
14261,2018,1,A,골목상권,1000554,5623
14262,2018,1,A,골목상권,1000553,3079
14263,2018,1,A,골목상권,1000552,3223
14264,2018,1,A,골목상권,1000551,1634
14265,2018,1,A,골목상권,1000550,3523
14266,2018,1,A,골목상권,1000549,3552
14267,2018,1,A,골목상권,1000548,4189
14268,2018,1,A,골목상권,1000547,4554
14269,2018,1,A,골목상권,1000546,2177
14270,2018,1,A,골목상권,1000545,2098
14271,2018,1,A,골목상권,1000544,922
14272,2018,1,A,골목상권,1000543,1089
14273,2018,1,A,골목상권,1000542,2678
14274,2018,1,A,골목상권,1000541,3283
14275,2018,1,A,골목상권,1000540,787
14276,2018,1,A,골목상권,1000539,4115
14277,2018,1,A,골목상권,1000538,3779
14278,2018,1,A,골목상권,1000537,3617
14279,2018,1,A,골목상권,1000536,4542
14280,2018,1,A,골목상권,1000535,2040
14281,2018,1,A,골목상권,1000534,5773
14282,2018,1,A,골목상권,1000533,2439
14283,2018,1,A,골목상권,1000532,2207
14284,2018,1,A,골목상권,1000531,2114
14285,2018,1,A,골목상권,1000530,1386
14286,2018,1,A,골목상권,1000529,3682
14287,2018,1,A,골목상권,1000528,2164
14288,2018,1,A,골목상권,1000527,3354
14289,2018,1,A,골목상권,1000526,2972
14290,2018,1,A,골목상권,1000525,2454
14291,2018,1,A,골목상권,1000524,1098
14292,2018,1,A,골목상권,1000523,2710
14293,2018,1,A,골목상권,1000522,3502
14294,2018,1,A,골목상권,1000521,2349
14295,2018,1,A,골목상권,1000520,975
14296,2018,1,A,골목상권,1000519,2306
14297,2018,1,A,골목상권,1000518,1269
14298,2018,1,A,골목상권,1000517,1738
14299,2018,1,A,골목상권,1000516,792
14300,2018,1,A,골목상권,1000515,4861
14301,2018,1,A,골목상권,1000514,2170
14302,2018,1,A,골목상권,1000513,2503
14303,2018,1,A,골목상권,1000512,3817
14304,2018,1,A,골목상권,1000511,3859
14305,2018,1,A,골목상권,1000510,3945
14306,2018,1,A,골목상권,1000509,3816
14307,2018,1,A,골목상권,1000508,3439
14308,2018,1,A,골목상권,1000507,2401
14309,2018,1,A,골목상권,1000506,3499
14310,2018,1,A,골목상권,1000505,2809
14311,2018,1,A,골목상권,1000504,1636
14312,2018,1,A,골목상권,1000503,1888
14313,2018,1,A,골목상권,1000502,3857
14314,2018,1,A,골목상권,1000501,3152
14315,2018,1,A,골목상권,1000500,1703
14316,2018,1,A,골목상권,1000499,2529
14317,2018,1,A,골목상권,1000498,2405
14318,2018,1,A,골목상권,1000497,4164
14319,2018,1,A,골목상권,1000496,1803
14320,2018,1,A,골목상권,1000495,818
14321,2018,1,A,골목상권,1000494,511
14322,2018,1,A,골목상권,1000493,1340
14323,2018,1,A,골목상권,1000492,2733
14324,2018,1,A,골목상권,1000491,732
14325,2018,1,A,골목상권,1000490,605
14326,2018,1,A,골목상권,1000489,389
14327,2018,1,A,골목상권,1000488,1921
14328,2018,1,A,골목상권,1000487,2806
14329,2018,1,A,골목상권,1000486,591
14330,2018,1,A,골목상권,1000485,1043
14331,2018,1,A,골목상권,1000484,3363
14332,2018,1,A,골목상권,1000483,1206
14333,2018,1,A,골목상권,1000482,3203
14334,2018,1,A,골목상권,1000481,3755
14335,2018,1,A,골목상권,1000480,1710
14336,2018,1,A,골목상권,1000479,5569
14337,2018,1,A,골목상권,1000478,1963
14338,2018,1,A,골목상권,1000477,2934
14339,2018,1,A,골목상권,1000476,4632
14340,2018,1,A,골목상권,1000475,2336
14341,2018,1,A,골목상권,1000474,2663
14342,2018,1,A,골목상권,1000473,869
14343,2018,1,A,골목상권,1000472,2116
14344,2018,1,A,골목상권,1000471,455
14345,2018,1,A,골목상권,1000470,1362
14346,2018,1,A,골목상권,1000469,2549
14347,2018,1,A,골목상권,1000468,1329
14348,2018,1,A,골목상권,1000467,1867
14349,2018,1,A,골목상권,1000466,1854
14350,2018,1,A,골목상권,1000465,1379
14351,2018,1,A,골목상권,1000464,2847
14352,2018,1,A,골목상권,1000463,1051
14353,2018,1,A,골목상권,1000462,1035
14354,2018,1,A,골목상권,1000461,3907
14355,2018,1,A,골목상권,1000460,1536
14356,2018,1,A,골목상권,1000459,3624
14357,2018,1,A,골목상권,1000458,2054
14358,2018,1,A,골목상권,1000457,3363
14359,2018,1,A,골목상권,1000456,1133
14360,2018,1,A,골목상권,1000455,1627
14361,2018,1,A,골목상권,1000454,1577
14362,2018,1,A,골목상권,1000453,299
14363,2018,1,A,골목상권,1000452,695
14364,2018,1,A,골목상권,1000451,720
14365,2018,1,A,골목상권,1000450,3186
14366,2018,1,A,골목상권,1000449,5247
14367,2018,1,A,골목상권,1000448,3545
14368,2018,1,A,골목상권,1000447,3833
14369,2018,1,A,골목상권,1000446,3833
14370,2018,1,A,골목상권,1000445,3231
14371,2018,1,A,골목상권,1000444,762
14372,2018,1,A,골목상권,1000443,3779
14373,2018,1,A,골목상권,1000442,2814
14374,2018,1,A,골목상권,1000441,1521
14375,2018,1,A,골목상권,1000440,1165
14376,2018,1,A,골목상권,1000439,3582
14377,2018,1,A,골목상권,1000438,11074
14378,2018,1,A,골목상권,1000437,2376
14379,2018,1,A,골목상권,1000436,4159
14380,2018,1,A,골목상권,1000435,2787
14381,2018,1,A,골목상권,1000434,5780
14382,2018,1,A,골목상권,1000433,1852
14383,2018,1,A,골목상권,1000432,4520
14384,2018,1,A,골목상권,1000431,1844
14385,2018,1,A,골목상권,1000430,4307
14386,2018,1,A,골목상권,1000429,5845
14387,2018,1,A,골목상권,1000428,1035
14388,2018,1,A,골목상권,1000427,2851
14389,2018,1,A,골목상권,1000426,2838
14390,2018,1,A,골목상권,1000425,5290
14391,2018,1,A,골목상권,1000424,2096
14392,2018,1,A,골목상권,1000423,2597
14393,2018,1,A,골목상권,1000422,2018
14394,2018,1,A,골목상권,1000421,2806
14395,2018,1,A,골목상권,1000420,1795
14396,2018,1,A,골목상권,1000419,1951
14397,2018,1,A,골목상권,1000418,1672
14398,2018,1,A,골목상권,1000417,1528
14399,2018,1,A,골목상권,1000416,3496
14400,2018,1,A,골목상권,1000415,2418
14401,2018,1,A,골목상권,1000414,435
14402,2018,1,A,골목상권,1000413,3253
14403,2018,1,A,골목상권,1000412,3037
14404,2018,1,A,골목상권,1000411,2753
14405,2018,1,A,골목상권,1000410,4012
14406,2018,1,A,골목상권,1000409,3694
14407,2018,1,A,골목상권,1000408,2911
14408,2018,1,A,골목상권,1000407,2091
14409,2018,1,A,골목상권,1000406,1049
14410,2018,1,A,골목상권,1000405,3676
14411,2018,1,A,골목상권,1000404,3012
14412,2018,1,A,골목상권,1000403,4420
14413,2018,1,A,골목상권,1000402,2344
14414,2018,1,A,골목상권,1000401,4676
14415,2018,1,A,골목상권,1000400,3898
14416,2018,1,A,골목상권,1000399,3875
14417,2018,1,A,골목상권,1000398,5759
14418,2018,1,A,골목상권,1000397,2246
14419,2018,1,A,골목상권,1000396,2743
14420,2018,1,A,골목상권,1000395,3885
14421,2018,1,A,골목상권,1000394,5189
14422,2018,1,A,골목상권,1000393,2691
14423,2018,1,A,골목상권,1000392,3186
14424,2018,1,A,골목상권,1000391,3676
14425,2018,1,A,골목상권,1000390,2446
14426,2018,1,A,골목상권,1000389,3666
14427,2018,1,A,골목상권,1000388,4061
14428,2018,1,A,골목상권,1000387,2412
14429,2018,1,A,골목상권,1000386,1773
14430,2018,1,A,골목상권,1000385,2595
14431,2018,1,A,골목상권,1000384,2575
14432,2018,1,A,골목상권,1000383,1230
14433,2018,1,A,골목상권,1000382,3530
14434,2018,1,A,골목상권,1000381,2021
14435,2018,1,A,골목상권,1000380,2750
14436,2018,1,A,골목상권,1000379,3728
14437,2018,1,A,골목상권,1000378,1506
14438,2018,1,A,골목상권,1000377,2229
14439,2018,1,A,골목상권,1000376,2364
14440,2018,1,A,골목상권,1000375,3112
14441,2018,1,A,골목상권,1000374,3577
14442,2018,1,A,골목상권,1000373,967
14443,2018,1,A,골목상권,1000372,2209
14444,2018,1,A,골목상권,1000371,3893
14445,2018,1,A,골목상권,1000370,3905
14446,2018,1,A,골목상권,1000369,1934
14447,2018,1,A,골목상권,1000368,1789
14448,2018,1,A,골목상권,1000367,374
14449,2018,1,A,골목상권,1000366,2042
14450,2018,1,A,골목상권,1000365,3066
14451,2018,1,A,골목상권,1000364,1413
14452,2018,1,A,골목상권,1000363,706
14453,2018,1,A,골목상권,1000362,3584
14454,2018,1,A,골목상권,1000361,1799
14455,2018,1,A,골목상권,1000360,5036
14456,2018,1,A,골목상권,1000359,2699
14457,2018,1,A,골목상권,1000358,2856
14458,2018,1,A,골목상권,1000357,3942
14459,2018,1,A,골목상권,1000356,3551
14460,2018,1,A,골목상권,1000355,1737
14461,2018,1,A,골목상권,1000354,2707
14462,2018,1,A,골목상권,1000353,1920
14463,2018,1,A,골목상권,1000352,1812
14464,2018,1,A,골목상권,1000351,1689
14465,2018,1,A,골목상권,1000350,1518
14466,2018,1,A,골목상권,1000349,1727
14467,2018,1,A,골목상권,1000348,3125
14468,2018,1,A,골목상권,1000347,2121
14469,2018,1,A,골목상권,1000346,3053
14470,2018,1,A,골목상권,1000345,2760
14471,2018,1,A,골목상권,1000344,4216
14472,2018,1,A,골목상권,1000343,1915
14473,2018,1,A,골목상권,1000342,2065
14474,2018,1,A,골목상권,1000341,3006
14475,2018,1,A,골목상권,1000340,1369
14476,2018,1,A,골목상권,1000339,3395
14477,2018,1,A,골목상권,1000338,2908
14478,2018,1,A,골목상권,1000337,2125
14479,2018,1,A,골목상권,1000336,2080
14480,2018,1,A,골목상권,1000335,3348
14481,2018,1,A,골목상권,1000334,3150
14482,2018,1,A,골목상권,1000333,3254
14483,2018,1,A,골목상권,1000332,3785
14484,2018,1,A,골목상권,1000331,4380
14485,2018,1,A,골목상권,1000330,1347
14486,2018,1,A,골목상권,1000329,3424
14487,2018,1,A,골목상권,1000328,2194
14488,2018,1,A,골목상권,1000327,3829
14489,2018,1,A,골목상권,1000326,2252
14490,2018,1,A,골목상권,1000325,247
14491,2018,1,A,골목상권,1000324,3460
14492,2018,1,A,골목상권,1000323,1633
14493,2018,1,A,골목상권,1000322,3368
14494,2018,1,A,골목상권,1000321,3115
14495,2018,1,A,골목상권,1000320,1776
14496,2018,1,A,골목상권,1000319,2309
14497,2018,1,A,골목상권,1000318,2056
14498,2018,1,A,골목상권,1000317,2520
14499,2018,1,A,골목상권,1000316,1357
14500,2018,1,A,골목상권,1000315,2665
14501,2018,1,A,골목상권,1000314,2109
14502,2018,1,A,골목상권,1000313,3426
14503,2018,1,A,골목상권,1000312,2736
14504,2018,1,A,골목상권,1000311,2405
14505,2018,1,A,골목상권,1000310,1398
14506,2018,1,A,골목상권,1000309,1202
14507,2018,1,A,골목상권,1000308,1859
14508,2018,1,A,골목상권,1000307,1444
14509,2018,1,A,골목상권,1000306,1270
14510,2018,1,A,골목상권,1000305,2675
14511,2018,1,A,골목상권,1000304,2476
14512,2018,1,A,골목상권,1000303,2215
14513,2018,1,A,골목상권,1000302,1714
14514,2018,1,A,골목상권,1000301,1767
14515,2018,1,A,골목상권,1000300,3394
14516,2018,1,A,골목상권,1000299,1781
14517,2018,1,A,골목상권,1000298,3624
14518,2018,1,A,골목상권,1000297,1969
14519,2018,1,A,골목상권,1000296,1686
14520,2018,1,A,골목상권,1000295,2069
14521,2018,1,A,골목상권,1000294,1008
14522,2018,1,A,골목상권,1000293,1461
14523,2018,1,A,골목상권,1000292,675
14524,2018,1,A,골목상권,1000291,1081
