,기준_년_코드,기준_분기_코드,상권_구분_코드_명,상권_코드,상권_코드_명,총_직장_인구_수,총_유동인구_수,집객시설_수,당월_매출_금액,총 상주인구 수,아파트_단지_수,아파트_평균_면적,아파트_평균_시가
12272,2018,2,골목상권,1000683,가마산로61길,204,181621.0,5.0,1673570301.0,1954.0,8.0,52.0,135768849.0
12273,2018,2,골목상권,1000682,시흥대로94길,689,282250.0,20.0,6902461279.0,3815.0,21.0,54.0,105921354.0
12274,2018,2,골목상권,1000681,시흥대로84길,185,125271.0,7.0,2045304896.0,5975.0,70.0,55.0,108394961.0
12275,2018,2,골목상권,1000680,시흥대로68길,960,133858.0,16.0,2746819000.0,2649.0,24.0,57.0,100770895.0
12276,2018,2,골목상권,1000679,시흥대로63길,2949,174061.0,13.0,6373099960.0,1625.0,15.0,53.0,152324488.0
12277,2018,2,골목상권,1000678,시흥대로62가길,443,161584.0,7.0,1971910800.0,3023.0,11.0,53.0,125736255.0
12278,2018,2,골목상권,1000677,시흥대로36길,409,53870.0,9.0,3434383202.0,1975.0,33.0,57.0,123870501.0
12279,2018,2,골목상권,1000676,시흥대로22길,511,60650.0,12.0,4570513628.0,3545.0,78.0,60.0,130446827.0
12280,2018,2,골목상권,1000675,시흥대로153길,640,162366.0,10.0,3232222286.0,1825.0,12.0,38.0,104784650.0
12281,2018,2,골목상권,1000674,시흥대로150길,537,190378.0,17.0,5308085039.0,4840.0,42.0,52.0,143664439.0
12282,2018,2,골목상권,1000673,시흥대로141길,653,143970.0,23.0,9295687661.0,2213.0,23.0,81.0,161100523.0
12283,2018,2,골목상권,1000672,시흥대로138길,18,180801.0,17.0,3651835017.0,590.0,5.0,67.0,150730952.0
12284,2018,2,골목상권,1000671,시흥대로120길,470,143402.0,13.0,9301878337.0,3306.0,59.0,56.0,116960004.0
12285,2018,2,골목상권,1000670,벚꽃로56길,1863,131621.0,3.0,6154688290.0,1084.0,6.0,55.0,112895833.0
12286,2018,2,골목상권,1000669,범안로17길,136,87622.0,14.0,3479134639.0,821.0,2.0,53.0,154052876.0
12287,2018,2,골목상권,1000668,범안로11길,1073,76785.0,11.0,4735582158.0,1285.0,3.0,57.0,113833333.0
12288,2018,2,골목상권,1000667,문성로5길,166,128846.0,9.0,3058946277.0,3193.0,37.0,55.0,116640486.0
12289,2018,2,골목상권,1000666,독산로85길,99,35072.0,8.0,4414468881.0,661.0,5.0,59.0,133939394.0
12290,2018,2,골목상권,1000665,독산로78다길,223,304422.0,7.0,3099589106.0,3365.0,24.0,59.0,123112534.0
12291,2018,2,골목상권,1000664,독산로70길,2,122617.0,11.0,3617100942.0,2642.0,17.0,56.0,115179590.0
12292,2018,2,골목상권,1000663,독산로64길,115,104614.0,8.0,5951699456.0,2306.0,17.0,55.0,111998739.0
12293,2018,2,골목상권,1000662,독산로50길,91,32708.0,14.0,2428502186.0,2157.0,35.0,59.0,118091122.0
12294,2018,2,골목상권,1000661,독산로40길,54,112970.0,21.0,8266187591.0,2650.0,24.0,54.0,125415077.0
12295,2018,2,골목상권,1000660,독산로108길,731,100242.0,27.0,9188448730.0,1904.0,21.0,53.0,118676795.0
12296,2018,2,골목상권,1000659,남부순환로112길,14,179660.0,12.0,4065756556.0,2305.0,5.0,35.0,101205275.0
12297,2018,2,골목상권,1000658,금하로24길,206,41835.0,6.0,1928446116.0,4345.0,27.0,58.0,118017275.0
12298,2018,2,골목상권,1000657,금하로1길,73,73296.0,2.0,1316241951.0,1959.0,9.0,51.0,92769136.0
12299,2018,2,골목상권,1000656,금하로14길,26,118491.0,4.0,1902597663.0,1724.0,17.0,61.0,129439065.0
12300,2018,2,골목상권,1000655,가산로5길,583,202085.0,13.0,4671531996.0,3279.0,22.0,65.0,145959889.0
12301,2018,2,골목상권,1000654,가산로3길,2320,82350.0,7.0,2351324230.0,1042.0,9.0,56.0,152807853.0
12302,2018,2,골목상권,1000653,중앙로1길,1572,173525.0,24.0,14423752413.0,1074.0,3.0,71.0,207579010.0
12303,2018,2,골목상권,1000652,중앙로15길,96,49296.0,14.0,1769129228.0,1604.0,10.0,65.0,138799660.0
12304,2018,2,골목상권,1000651,우마길,41,84275.0,2.0,1704672564.0,853.0,8.0,101.0,261915545.0
12305,2018,2,골목상권,1000650,오류로8길,224,230692.0,18.0,8144380978.0,2092.0,19.0,57.0,101744987.0
12306,2018,2,골목상권,1000649,신도림로13길,828,76957.0,8.0,611547086.0,537.0,3.0,66.0,172111111.0
12307,2018,2,골목상권,1000648,새말로18길,443,112019.0,5.0,7517438024.0,2631.0,12.0,75.0,235105673.0
12308,2018,2,골목상권,1000647,부일로1길,779,40709.0,12.0,4134853095.0,1418.0,28.0,56.0,129250295.0
12309,2018,2,골목상권,1000646,부일로15길,181,74022.0,9.0,3480581175.0,1561.0,19.0,67.0,120765868.0
12310,2018,2,골목상권,1000645,부일로11길,25,46030.0,11.0,3437003768.0,2696.0,64.0,55.0,104643424.0
12311,2018,2,골목상권,1000644,디지털로32길,1053,880365.0,36.0,38969919593.0,1529.0,2.0,71.0,203326923.0
12312,2018,2,골목상권,1000643,디지털로32가길,7192,430089.0,12.0,10290030950.0,4753.0,12.0,59.0,129720213.0
12313,2018,2,골목상권,1000642,디지털로27길,389,143538.0,3.0,2924414687.0,1261.0,62.0,50.0,97445513.0
12314,2018,2,골목상권,1000641,도림로6길,131,359622.0,15.0,9939572401.0,1447.0,72.0,51.0,99728272.0
12315,2018,2,골목상권,1000640,도림로12길,108,273531.0,8.0,3481406352.0,2186.0,153.0,46.0,83336657.0
12316,2018,2,골목상권,1000639,남부순환로97길,285,64406.0,19.0,9084156182.0,1293.0,4.0,60.0,177052520.0
12317,2018,2,골목상권,1000638,구로중앙로8길,199,223629.0,16.0,5153006533.0,2809.0,15.0,74.0,181537917.0
12318,2018,2,골목상권,1000637,구로중앙로7길,197,129512.0,22.0,16216315451.0,713.0,3.0,44.0,87632937.0
12319,2018,2,골목상권,1000636,구로중앙로42길,803,10769.0,2.0,1596476217.0,893.0,11.0,61.0,159254545.0
12320,2018,2,골목상권,1000635,구로중앙로34길,602,117448.0,5.0,2749559777.0,1147.0,9.0,49.0,104083333.0
12321,2018,2,골목상권,1000634,구로중앙로28길,3213,245026.0,19.0,4899911235.0,3346.0,17.0,47.0,145465753.0
12322,2018,2,골목상권,1000633,구로중앙로19길,10,133537.0,7.0,7200182196.0,896.0,14.0,49.0,159197557.0
12323,2018,2,골목상권,1000632,구로동로8길,152,492291.0,30.0,4956245127.0,6191.0,460.0,44.0,78667366.0
12324,2018,2,골목상권,1000631,구로동로7길,171,142444.0,8.0,2739433451.0,2664.0,64.0,51.0,113801910.0
12325,2018,2,골목상권,1000630,구로동로42길,26,160169.0,6.0,2957254308.0,1960.0,11.0,53.0,145494012.0
12326,2018,2,골목상권,1000629,구로동로41길,433,211514.0,7.0,3225989968.0,2490.0,22.0,52.0,129138521.0
12327,2018,2,골목상권,1000628,구로동로38길,36,247525.0,6.0,2704942771.0,1944.0,11.0,62.0,131316941.0
12328,2018,2,골목상권,1000627,구로동로28길,169,101028.0,4.0,3451964265.0,2057.0,19.0,46.0,127032267.0
12329,2018,2,골목상권,1000626,구로동로15길,31,39611.0,9.0,3622389253.0,990.0,2.0,26.0,115425000.0
12330,2018,2,골목상권,1000625,공원로6가길,288,309659.0,12.0,7668361303.0,2092.0,10.0,54.0,152271282.0
12331,2018,2,골목상권,1000624,고척로52길,218,124116.0,8.0,1455156837.0,3162.0,19.0,59.0,151167866.0
12332,2018,2,골목상권,1000623,고척로27다길,206,121435.0,10.0,2266614645.0,4435.0,60.0,53.0,95324365.0
12333,2018,2,골목상권,1000622,고척로27길,243,201337.0,10.0,4117096079.0,2536.0,23.0,58.0,109270833.0
12334,2018,2,골목상권,1000621,고척로21나길,217,29256.0,14.0,5205834720.0,2639.0,36.0,54.0,109124791.0
12335,2018,2,골목상권,1000620,경인로47길,919,462976.0,20.0,13885058760.0,1920.0,7.0,74.0,221027747.0
12336,2018,2,골목상권,1000619,경인로35길,289,135323.0,14.0,3565500564.0,3083.0,25.0,53.0,115843309.0
12337,2018,2,골목상권,1000618,경인로31길,58,107713.0,11.0,2476685585.0,1861.0,11.0,59.0,121036075.0
12338,2018,2,골목상권,1000617,경인로15길,143,169691.0,11.0,3858090171.0,3456.0,65.0,53.0,97052090.0
12339,2018,2,골목상권,1000616,개봉로3길,225,116897.0,19.0,7815607678.0,3013.0,45.0,55.0,118496687.0
12340,2018,2,골목상권,1000615,개봉로2길,480,124346.0,19.0,4674687943.0,2232.0,31.0,53.0,119127077.0
12341,2018,2,골목상권,1000614,개봉로23가길,868,206011.0,21.0,16159454993.0,2453.0,25.0,64.0,139540183.0
12342,2018,2,골목상권,1000613,개봉로20길,119,111912.0,16.0,4660924974.0,3691.0,15.0,85.0,292699156.0
12343,2018,2,골목상권,1000612,개봉로1길,52,124228.0,7.0,1402278725.0,2205.0,39.0,52.0,113850886.0
12344,2018,2,골목상권,1000611,개봉로17다길,194,136935.0,21.0,6054012271.0,3378.0,76.0,57.0,116777126.0
12345,2018,2,골목상권,1000610,개봉로17길,862,113923.0,16.0,1464678530.0,5784.0,140.0,57.0,111944939.0
12346,2018,2,골목상권,1000609,개봉로11길,61,82358.0,7.0,871030928.0,5332.0,99.0,57.0,115929395.0
12347,2018,2,골목상권,1000608,화곡로64길,1601,116770.0,14.0,11702011514.0,4219.0,20.0,56.0,165442406.0
12348,2018,2,골목상권,1000607,화곡로59길,480,381793.0,4.0,8782368427.0,2611.0,29.0,62.0,159423924.0
12349,2018,2,골목상권,1000606,화곡로44나길,757,487019.0,17.0,7979451990.0,3242.0,66.0,53.0,106320794.0
12350,2018,2,골목상권,1000605,화곡로31길,1208,326159.0,14.0,7379693969.0,4006.0,65.0,55.0,110475837.0
12351,2018,2,골목상권,1000604,화곡로20길,535,235783.0,14.0,6220869945.0,3376.0,50.0,55.0,111421570.0
12352,2018,2,골목상권,1000603,화곡로13길,258,132010.0,12.0,6914102963.0,3391.0,61.0,53.0,112154793.0
12353,2018,2,골목상권,1000602,초원로16길,761,184082.0,7.0,1784491058.0,3597.0,34.0,62.0,194206678.0
12354,2018,2,골목상권,1000601,초록마을로8길,184,124670.0,10.0,1132082478.0,4978.0,141.0,50.0,100372351.0
12355,2018,2,골목상권,1000600,초록마을로3길,42,168244.0,34.0,9564511784.0,2617.0,41.0,46.0,98621986.0
12356,2018,2,골목상권,1000599,월정로20길,4,208043.0,42.0,3959003705.0,2479.0,33.0,39.0,101933507.0
12357,2018,2,골목상권,1000598,우장산로6길,311,388868.0,16.0,5824562476.0,5192.0,83.0,60.0,146336243.0
12358,2018,2,골목상권,1000597,양천로73가길,1260,164348.0,18.0,11958982673.0,2749.0,15.0,60.0,239764905.0
12359,2018,2,골목상권,1000596,양천로71길,216,219748.0,19.0,4459483982.0,6680.0,26.0,79.0,298378625.0
12360,2018,2,골목상권,1000595,양천로49길,760,177338.0,10.0,3873010834.0,1254.0,23.0,60.0,142580222.0
12361,2018,2,골목상권,1000594,양천로26길,174,37650.0,18.0,6375169757.0,2020.0,10.0,62.0,200776442.0
12362,2018,2,골목상권,1000593,양천로24길,385,249036.0,5.0,3363241685.0,3845.0,20.0,55.0,169737509.0
12363,2018,2,골목상권,1000592,양천로24가길,766,209027.0,20.0,15890998980.0,2930.0,32.0,56.0,145077193.0
12364,2018,2,골목상권,1000591,양천로14길,241,136503.0,19.0,5633400097.0,4261.0,45.0,58.0,143927635.0
12365,2018,2,골목상권,1000590,방화대로6라길,806,137850.0,6.0,5690129747.0,2373.0,2.0,30.0,92371795.0
12366,2018,2,골목상권,1000589,방화대로21길,854,246909.0,10.0,3821788056.0,2467.0,27.0,53.0,155982065.0
12367,2018,2,골목상권,1000588,등촌로5길,13,73902.0,22.0,15509642235.0,1454.0,33.0,52.0,119290032.0
12368,2018,2,골목상권,1000587,등촌로55길,540,76315.0,4.0,4000257528.0,2953.0,66.0,46.0,125145842.0
12369,2018,2,골목상권,1000586,등촌로51길,17,58369.0,2.0,2630009104.0,2131.0,35.0,67.0,208806759.0
12370,2018,2,골목상권,1000585,등촌로39길,70,148717.0,12.0,5413849353.0,3372.0,58.0,54.0,124943238.0
12371,2018,2,골목상권,1000584,등촌로13길,188,139463.0,12.0,3570845793.0,3994.0,80.0,52.0,115156751.0
12372,2018,2,골목상권,1000583,남부순환로11길,378,271602.0,8.0,4337426673.0,4091.0,56.0,38.0,109605247.0
12373,2018,2,골목상권,1000582,까치산로4길,152,252573.0,13.0,6058220903.0,4358.0,99.0,56.0,110405742.0
12374,2018,2,골목상권,1000581,국회대로7길,412,69476.0,6.0,3778979634.0,2358.0,36.0,48.0,98519472.0
12375,2018,2,골목상권,1000580,공항대로8길,226,135219.0,26.0,7622532031.0,3046.0,48.0,48.0,112616981.0
12376,2018,2,골목상권,1000579,공항대로61길,185,217628.0,2.0,7146350317.0,2035.0,10.0,50.0,186132614.0
12377,2018,2,골목상권,1000578,공항대로59다길,885,261873.0,11.0,6279677445.0,3098.0,33.0,68.0,181961559.0
12378,2018,2,골목상권,1000577,공항대로59길,1087,104088.0,13.0,8857926919.0,2231.0,17.0,47.0,114346417.0
12379,2018,2,골목상권,1000576,공항대로55길,1095,92032.0,4.0,6279670137.0,1739.0,23.0,55.0,154920977.0
12380,2018,2,골목상권,1000575,공항대로42길,9,28059.0,5.0,3846226839.0,1108.0,19.0,64.0,143383126.0
12381,2018,2,골목상권,1000574,공항대로38길,273,133716.0,7.0,4739029257.0,395.0,8.0,56.0,121269593.0
12382,2018,2,골목상권,1000573,곰달래로60길,587,164747.0,12.0,15913994907.0,2016.0,34.0,47.0,110601558.0
12383,2018,2,골목상권,1000572,곰달래로53길,53,97885.0,12.0,1038673543.0,3725.0,68.0,50.0,111087322.0
12384,2018,2,골목상권,1000571,곰달래로47길,38,152268.0,12.0,1299215410.0,4136.0,97.0,53.0,111680456.0
12385,2018,2,골목상권,1000570,곰달래로31길,11,122147.0,5.0,1874650087.0,3178.0,78.0,53.0,109870197.0
12386,2018,2,골목상권,1000569,곰달래로25길,796,186309.0,8.0,4095463367.0,3052.0,67.0,56.0,117092296.0
12387,2018,2,골목상권,1000568,개화동로25길,658,142583.0,10.0,2184779782.0,2463.0,20.0,46.0,132961210.0
12388,2018,2,골목상권,1000567,개화동로23길,115,47462.0,24.0,8399958461.0,3932.0,39.0,54.0,160463907.0
12389,2018,2,골목상권,1000566,강서로8길,159,881093.0,17.0,8696562352.0,3447.0,63.0,55.0,115768442.0
12390,2018,2,골목상권,1000565,강서로5라길,314,391000.0,10.0,4060203043.0,2791.0,52.0,49.0,109726950.0
12391,2018,2,골목상권,1000564,강서로5나길,95,263763.0,12.0,6193424111.0,2960.0,30.0,43.0,105555634.0
12392,2018,2,골목상권,1000563,강서로5가길,51,678179.0,36.0,17629597933.0,2040.0,14.0,58.0,135551876.0
12393,2018,2,골목상권,1000562,강서로47라길,122,151579.0,6.0,1484819693.0,3684.0,81.0,57.0,135025106.0
12394,2018,2,골목상권,1000561,강서로47길,370,193729.0,20.0,8088138487.0,4248.0,50.0,59.0,155171161.0
12395,2018,2,골목상권,1000560,강서로45다길,554,214293.0,4.0,4499973876.0,2725.0,52.0,55.0,123690394.0
12396,2018,2,골목상권,1000559,강서로45길,153,156300.0,13.0,10982005201.0,917.0,12.0,74.0,186787262.0
12397,2018,2,골목상권,1000558,강서로35길,164,177543.0,2.0,1588004095.0,3898.0,69.0,53.0,113121655.0
12398,2018,2,골목상권,1000557,강서로29길,410,190931.0,9.0,6351570080.0,3110.0,66.0,49.0,110455432.0
12399,2018,2,골목상권,1000556,강서로18길,30,196729.0,20.0,4911403353.0,6917.0,189.0,54.0,107667444.0
12400,2018,2,골목상권,1000555,강서로17가길,132,114509.0,4.0,1634925128.0,3222.0,55.0,51.0,106832429.0
12401,2018,2,골목상권,1000554,강서로15길,305,322576.0,12.0,5626470731.0,5492.0,118.0,51.0,108461973.0
12402,2018,2,골목상권,1000553,가로공원로80길,60,82703.0,4.0,2362793398.0,2940.0,70.0,53.0,113435412.0
12403,2018,2,골목상권,1000552,가로공원로76가길,28,128547.0,9.0,2455969067.0,3248.0,64.0,52.0,107132223.0
12404,2018,2,골목상권,1000551,화곡로4길,212,78553.0,11.0,6107560931.0,1484.0,31.0,54.0,110565430.0
12405,2018,2,골목상권,1000550,화곡로3길,160,61228.0,11.0,5682398190.0,3249.0,55.0,60.0,123518332.0
12406,2018,2,골목상권,1000549,지양로7길,234,109614.0,16.0,6671650298.0,3331.0,122.0,42.0,67656206.0
12407,2018,2,골목상권,1000548,중앙로55길,349,88533.0,7.0,2294212969.0,3785.0,71.0,56.0,101278981.0
12408,2018,2,골목상권,1000547,중앙로51길,128,126668.0,9.0,3325004498.0,4179.0,67.0,59.0,128226698.0
12409,2018,2,골목상권,1000546,중앙로47길,118,163788.0,1.0,723977444.0,1844.0,35.0,58.0,136881122.0
12410,2018,2,골목상권,1000545,중앙로45길,166,155345.0,20.0,8082871267.0,1966.0,37.0,56.0,143390515.0
12411,2018,2,골목상권,1000544,중앙로36길,2,112683.0,11.0,3986687423.0,901.0,8.0,50.0,115156250.0
12412,2018,2,골목상권,1000543,중앙로32길,594,217560.0,11.0,12534836134.0,1082.0,8.0,61.0,151692659.0
12413,2018,2,골목상권,1000542,중앙로25길,244,114577.0,5.0,2183391559.0,2426.0,14.0,55.0,151408352.0
12414,2018,2,골목상권,1000541,은행정로7길,521,246347.0,10.0,5149655341.0,3366.0,58.0,54.0,125721320.0
12415,2018,2,골목상권,1000539,오목로5길,334,103787.0,20.0,6487113706.0,4036.0,35.0,60.0,160730918.0
12416,2018,2,골목상권,1000538,오목로3길,430,148169.0,12.0,1160009018.0,3622.0,54.0,54.0,117657084.0
12417,2018,2,골목상권,1000537,오목로30길,145,141284.0,3.0,3060848380.0,3606.0,78.0,50.0,111872434.0
12418,2018,2,골목상권,1000536,오목로23길,820,236229.0,6.0,1736462867.0,4445.0,70.0,50.0,117805816.0
12419,2018,2,골목상권,1000535,신월로20길,212,183180.0,10.0,1307105536.0,1953.0,22.0,57.0,191847217.0
12420,2018,2,골목상권,1000534,신월로15길,771,267975.0,16.0,7647808820.0,5612.0,84.0,60.0,131634716.0
12421,2018,2,골목상권,1000533,신목로6길,252,304662.0,22.0,9626945956.0,2425.0,20.0,60.0,198992323.0
12422,2018,2,골목상권,1000532,신목로5길,925,204991.0,8.0,7828998465.0,2171.0,8.0,80.0,282717510.0
12423,2018,2,골목상권,1000531,신목로2길,94,183756.0,3.0,2007996011.0,2079.0,10.0,77.0,271153333.0
12424,2018,2,골목상권,1000530,목동중앙서로8가길,178,172834.0,6.0,5960519269.0,1379.0,19.0,57.0,137223172.0
12425,2018,2,골목상권,1000529,목동중앙서로7길,264,277197.0,5.0,4887651965.0,3752.0,79.0,54.0,123662048.0
12426,2018,2,골목상권,1000528,목동중앙북로8길,355,93785.0,7.0,1227960798.0,2134.0,33.0,52.0,136922090.0
12427,2018,2,골목상권,1000527,목동중앙북로16길,257,100782.0,3.0,1376645755.0,3509.0,122.0,51.0,158216047.0
12428,2018,2,골목상권,1000526,목동중앙본로7길,117,94732.0,13.0,5812034269.0,2931.0,60.0,55.0,139434524.0
12429,2018,2,골목상권,1000525,목동중앙로3길,111,80647.0,7.0,1882153748.0,2436.0,50.0,59.0,138339132.0
12430,2018,2,골목상권,1000524,목동중앙로13나길,293,36414.0,4.0,3017789993.0,1078.0,29.0,48.0,129854335.0
12431,2018,2,골목상권,1000523,목동중앙남로3가길,546,221811.0,12.0,3787556232.0,2692.0,55.0,53.0,147392485.0
12432,2018,2,골목상권,1000522,목동로9길,2360,315981.0,7.0,19111679882.0,3482.0,82.0,54.0,123387859.0
12433,2018,2,골목상권,1000521,목동로19길,1014,512653.0,16.0,8656804087.0,2275.0,41.0,61.0,141833049.0
12434,2018,2,골목상권,1000519,목동동로12길,385,185909.0,23.0,19086054756.0,2276.0,26.0,55.0,208854916.0
12435,2018,2,골목상권,1000518,목동남로4길,13,80550.0,10.0,7196775341.0,1264.0,11.0,77.0,183436344.0
12436,2018,2,골목상권,1000517,남부순환로88길,272,58842.0,8.0,7658944121.0,1867.0,10.0,81.0,278169806.0
12437,2018,2,골목상권,1000516,남부순환로79길,339,82291.0,12.0,2106752326.0,705.0,35.0,52.0,164384271.0
12438,2018,2,골목상권,1000515,남부순환로70길,519,100404.0,11.0,5399541584.0,4941.0,226.0,41.0,65564381.0
12439,2018,2,골목상권,1000514,남부순환로58길,198,21297.0,2.0,1690311737.0,2094.0,38.0,47.0,85748653.0
12440,2018,2,골목상권,1000513,남부순환로40길,18,107318.0,14.0,4805347514.0,2422.0,15.0,51.0,88247835.0
12441,2018,2,골목상권,1000512,남부순환로33길,1247,104066.0,9.0,3218989090.0,3669.0,76.0,55.0,100966319.0
12442,2018,2,골목상권,1000511,곰달래로5길,76,164460.0,11.0,5305334192.0,3757.0,53.0,52.0,97088271.0
12443,2018,2,골목상권,1000510,곰달래로3길,403,197599.0,13.0,4162116366.0,3850.0,48.0,54.0,101268784.0
12444,2018,2,골목상권,1000509,곰달래로2길,297,111457.0,9.0,3222563947.0,3176.0,56.0,51.0,99975813.0
12445,2018,2,골목상권,1000508,곰달래로10길,339,139593.0,6.0,4070392257.0,3433.0,60.0,50.0,90791233.0
12446,2018,2,골목상권,1000507,가로공원로58길,76,30299.0,4.0,858691843.0,2356.0,9.0,49.0,100413580.0
12447,2018,2,골목상권,1000506,효창원로93길,86,553358.0,12.0,1328566611.0,3035.0,18.0,65.0,189205982.0
12448,2018,2,골목상권,1000505,토정로37길,118,146631.0,10.0,8220793591.0,2638.0,13.0,79.0,552727903.0
12449,2018,2,골목상권,1000504,월드컵로8길,1704,309736.0,17.0,12017712508.0,1621.0,43.0,50.0,138235488.0
12450,2018,2,골목상권,1000503,월드컵로7길,4,127843.0,10.0,5783161784.0,1846.0,52.0,47.0,166668277.0
